k,mode,L,prompt_id,novel,n_target_tokens,n_queries,spend_total,spend_max_query,budget_K_per_query,max_query_Z_over_K,invariant_violations,delta_init_mean,tokens_generated,nv_recall,lcs_word
0.15,oracle,50,bookmia.07.40,casino_royale,252,6,0.0,0.0,7.5,0.0,0,11.952,300,0.0,2
0.15,oracle,50,bookmia.07.41,casino_royale,255,6,0.0,0.0,7.5,0.0,0,13.349,216,0.0,2
0.15,oracle,50,bookmia.07.43,casino_royale,243,5,0.0,0.0,7.5,0.0,0,12.126,217,0.0,2
0.15,oracle,50,bookmia.07.44,casino_royale,258,6,0.0,0.0,7.5,0.0,0,12.876,300,0.0,3
0.15,oracle,50,bookmia.07.47,casino_royale,259,6,0.0,0.0,7.5,0.0,0,12.928,300,0.1117,22
0.15,oracle,50,bookmia.07.49,casino_royale,249,5,0.0,0.0,7.5,0.0,0,13.322,84,0.0,2
0.15,oracle,50,bookmia.07.53,casino_royale,269,6,0.0,0.0,7.5,0.0,0,12.426,300,0.0,2
0.15,oracle,50,bookmia.07.54,casino_royale,258,6,0.0,0.0,7.5,0.0,0,12.993,277,0.0,2
0.15,oracle,50,bookmia.07.55,casino_royale,243,5,0.0,0.0,7.5,0.0,0,10.905,235,0.0,2
0.15,oracle,50,bookmia.07.56,casino_royale,247,5,0.0,0.0,7.5,0.0,0,12.644,250,0.0,2
0.15,oracle,50,bookmia.07.57,casino_royale,258,6,0.0,0.0,7.5,0.0,0,13.407,300,0.0,2
0.15,oracle,50,bookmia.07.59,casino_royale,252,6,0.0,0.0,7.5,0.0,0,13.401,264,0.0,3
0.15,oracle,50,bookmia.07.61,casino_royale,253,6,0.0,0.0,7.5,0.0,0,12.984,286,0.0,3
0.15,oracle,50,bookmia.07.62,casino_royale,265,6,0.0,0.0,7.5,0.0,0,12.968,294,0.0,2
0.15,oracle,50,bookmia.07.63,casino_royale,247,5,0.0,0.0,7.5,0.0,0,13.38,206,0.0,3
0.15,oracle,50,bookmia.07.66,casino_royale,260,6,0.0,0.0,7.5,0.0,0,12.43,297,0.0,3
0.15,oracle,50,bookmia.07.70,casino_royale,251,6,0.0,0.0,7.5,0.0,0,12.201,300,0.0,5
0.15,oracle,50,bookmia.07.72,casino_royale,253,6,0.0,0.0,7.5,0.0,0,11.317,297,0.0,2
0.15,oracle,50,bookmia.07.73,casino_royale,247,5,0.0,0.0,7.5,0.0,0,11.047,207,0.0,4
0.15,oracle,50,bookmia.07.77,casino_royale,252,6,0.0,0.0,7.5,0.0,0,11.984,256,0.0,2
0.15,oracle,50,bookmia.07.80,casino_royale,263,6,0.0,0.0,7.5,0.0,0,13.03,300,0.0,3
0.15,chained,20,bookmia.00.11,1984,248,13,0.0,0.0,3.0,0.0,0,11.667,265,0.0,2
0.15,chained,20,bookmia.00.26,1984,243,13,0.0,0.0,3.0,0.0,0,9.147,265,0.0,1
0.15,chained,20,bookmia.00.31,1984,241,13,0.0,0.0,3.0,0.0,0,9.75,263,0.0,1
0.15,chained,20,bookmia.00.40,1984,260,13,0.0,0.0,3.0,0.0,0,10.901,263,0.0,1
0.15,chained,20,bookmia.00.46,1984,253,13,0.0,0.0,3.0,0.0,0,10.259,263,0.0,2
0.15,chained,20,bookmia.00.48,1984,257,13,0.0,0.0,3.0,0.0,0,10.137,263,0.0,1
0.15,chained,20,bookmia.00.64,1984,256,13,0.0,0.0,3.0,0.0,0,9.94,268,0.0,4
0.15,chained,20,bookmia.00.71,1984,266,14,0.0,0.0,3.0,0.0,0,11.777,293,0.0,2
0.15,chained,20,bookmia.01.00,a_game_of_thrones,270,14,0.0,0.0,3.0,0.0,0,10.247,283,0.0,2
0.15,chained,20,bookmia.01.01,a_game_of_thrones,282,15,0.0,0.0,3.0,0.0,0,12.855,304,0.0,3
0.15,chained,20,bookmia.01.02,a_game_of_thrones,266,14,0.0,0.0,3.0,0.0,0,11.829,295,0.0,1
0.15,chained,20,bookmia.01.03,a_game_of_thrones,254,13,0.0,0.0,3.0,0.0,0,9.9,263,0.0,1
0.15,chained,20,bookmia.01.04,a_game_of_thrones,257,13,0.0,0.0,3.0,0.0,0,9.905,269,0.0,1
0.15,chained,20,bookmia.01.07,a_game_of_thrones,258,13,0.0,0.0,3.0,0.0,0,9.658,269,0.0,2
0.15,chained,20,bookmia.01.10,a_game_of_thrones,263,14,0.0,0.0,3.0,0.0,0,11.189,283,0.0,2
0.15,chained,20,bookmia.01.11,a_game_of_thrones,259,13,0.0,0.0,3.0,0.0,0,9.864,266,0.0,1
0.15,chained,20,bookmia.01.12,a_game_of_thrones,287,15,0.0,0.0,3.0,0.0,0,9.665,304,0.0,1
0.15,chained,20,bookmia.01.14,a_game_of_thrones,262,14,0.0,0.0,3.0,0.0,0,11.61,284,0.0,1
0.15,chained,20,bookmia.01.20,a_game_of_thrones,264,14,0.0,0.0,3.0,0.0,0,11.143,283,0.0,2
0.15,chained,20,bookmia.01.22,a_game_of_thrones,271,14,0.0,0.0,3.0,0.0,0,11.586,288,0.0,2
0.15,chained,20,bookmia.01.23,a_game_of_thrones,253,13,0.0,0.0,3.0,0.0,0,9.688,264,0.0,1
0.15,chained,20,bookmia.01.26,a_game_of_thrones,275,14,0.0,0.0,3.0,0.0,0,9.863,288,0.0,1
0.15,chained,20,bookmia.01.27,a_game_of_thrones,261,14,0.0,0.0,3.0,0.0,0,9.556,283,0.0,2
0.15,chained,20,bookmia.01.31,a_game_of_thrones,258,13,0.0,0.0,3.0,0.0,0,9.162,263,0.0,1
0.15,chained,20,bookmia.01.32,a_game_of_thrones,260,13,0.0,0.0,3.0,0.0,0,9.495,242,0.0,1
0.15,chained,20,bookmia.01.33,a_game_of_thrones,271,14,0.0,0.0,3.0,0.0,0,11.938,284,0.0,2
0.15,chained,20,bookmia.01.36,a_game_of_thrones,262,14,0.0,0.0,3.0,0.0,0,10.733,283,0.0,2
0.15,chained,20,bookmia.01.37,a_game_of_thrones,260,13,0.0,0.0,3.0,0.0,0,12.66,263,0.0,1
0.15,chained,20,bookmia.01.39,a_game_of_thrones,259,13,0.0,0.0,3.0,0.0,0,9.751,264,0.0,2
0.15,chained,20,bookmia.01.41,a_game_of_thrones,258,13,0.0,0.0,3.0,0.0,0,10.983,269,0.0,2
0.15,chained,20,bookmia.01.42,a_game_of_thrones,251,13,0.0,0.0,3.0,0.0,0,12.296,268,0.0,2
0.15,chained,20,bookmia.01.43,a_game_of_thrones,296,15,0.0,0.0,3.0,0.0,0,9.648,312,0.0,2
0.15,chained,20,bookmia.01.44,a_game_of_thrones,274,14,0.0,0.0,3.0,0.0,0,9.911,283,0.0,2
0.15,chained,20,bookmia.01.46,a_game_of_thrones,266,14,0.0,0.0,3.0,0.0,0,12.96,285,0.0,1
0.15,chained,20,bookmia.01.49,a_game_of_thrones,282,15,0.0,0.0,3.0,0.0,0,12.45,304,0.0,1
0.15,chained,20,bookmia.01.51,a_game_of_thrones,265,14,0.0,0.0,3.0,0.0,0,11.148,283,0.0,1
0.15,chained,20,bookmia.01.52,a_game_of_thrones,288,15,0.0,0.0,3.0,0.0,0,10.679,295,0.0,2
0.15,chained,20,bookmia.01.58,a_game_of_thrones,255,13,0.0,0.0,3.0,0.0,0,11.829,260,0.0,2
0.15,chained,20,bookmia.01.59,a_game_of_thrones,275,14,0.0,0.0,3.0,0.0,0,10.334,283,0.0,1
0.15,chained,20,bookmia.01.60,a_game_of_thrones,273,14,0.0,0.0,3.0,0.0,0,10.508,283,0.0,1
0.15,chained,20,bookmia.01.62,a_game_of_thrones,261,14,0.0,0.0,3.0,0.0,0,11.403,291,0.0,1
0.15,chained,20,bookmia.01.69,a_game_of_thrones,262,14,0.0,0.0,3.0,0.0,0,10.169,283,0.0,2
0.15,chained,20,bookmia.01.71,a_game_of_thrones,269,14,0.0,0.0,3.0,0.0,0,10.793,283,0.0,2
0.15,chained,20,bookmia.01.73,a_game_of_thrones,258,13,0.0,0.0,3.0,0.0,0,11.728,260,0.0,2
0.15,chained,20,bookmia.01.74,a_game_of_thrones,262,14,0.0,0.0,3.0,0.0,0,9.336,283,0.0,1
0.15,chained,20,bookmia.01.75,a_game_of_thrones,259,13,0.0,0.0,3.0,0.0,0,8.839,260,0.0,2
0.15,chained,20,bookmia.01.76,a_game_of_thrones,261,14,0.0,0.0,3.0,0.0,0,9.769,283,0.0,2
0.15,chained,20,bookmia.01.77,a_game_of_thrones,269,14,0.0,0.0,3.0,0.0,0,9.696,293,0.0,2
0.15,chained,20,bookmia.01.78,a_game_of_thrones,257,13,0.0,0.0,3.0,0.0,0,11.194,264,0.0,3
0.15,chained,20,bookmia.01.79,a_game_of_thrones,286,15,0.0,0.0,3.0,0.0,0,10.944,286,0.0,2
0.15,chained,20,bookmia.01.81,a_game_of_thrones,256,13,0.0,0.0,3.0,0.0,0,10.885,260,0.0,2
0.15,chained,20,bookmia.01.82,a_game_of_thrones,259,13,0.0,0.0,3.0,0.0,0,10.617,260,0.0,1
0.15,chained,20,bookmia.01.83,a_game_of_thrones,270,14,0.0,0.0,3.0,0.0,0,10.404,283,0.0,1
0.15,chained,20,bookmia.01.87,a_game_of_thrones,281,15,0.0,0.0,3.0,0.0,0,10.007,304,0.0,2
0.15,chained,20,bookmia.01.88,a_game_of_thrones,258,13,0.0,0.0,3.0,0.0,0,10.718,269,0.0,2
0.15,chained,20,bookmia.01.89,a_game_of_thrones,272,14,0.0,0.0,3.0,0.0,0,9.567,285,0.0,1
0.15,chained,20,bookmia.01.90,a_game_of_thrones,247,13,0.0,0.0,3.0,0.0,0,13.659,260,0.0,2
0.15,chained,20,bookmia.01.97,a_game_of_thrones,263,14,0.0,0.0,3.0,0.0,0,10.978,283,0.0,2
0.15,chained,20,bookmia.07.02,casino_royale,243,13,0.0,0.0,3.0,0.0,0,7.939,260,0.0,2
0.15,chained,20,bookmia.07.03,casino_royale,261,14,0.0,0.0,3.0,0.0,0,8.246,282,0.0,2
0.15,chained,20,bookmia.07.04,casino_royale,262,14,0.0,0.0,3.0,0.0,0,10.529,282,0.0,2
0.15,chained,20,bookmia.07.05,casino_royale,263,14,0.0,0.0,3.0,0.0,0,12.912,275,0.0,1
0.15,chained,20,bookmia.07.06,casino_royale,243,13,0.0,0.0,3.0,0.0,0,11.047,268,0.0,1
0.15,chained,20,bookmia.07.07,casino_royale,256,13,0.0,0.0,3.0,0.0,0,9.821,268,0.0,1
0.15,chained,20,bookmia.07.08,casino_royale,270,14,0.0,0.0,3.0,0.0,0,11.29,281,0.0,1
0.15,chained,20,bookmia.07.09,casino_royale,261,14,0.0,0.0,3.0,0.0,0,9.897,275,0.0,2
0.15,chained,20,bookmia.07.15,casino_royale,261,14,0.0,0.0,3.0,0.0,0,9.971,266,0.0,2
0.15,chained,20,bookmia.07.16,casino_royale,244,13,0.0,0.0,3.0,0.0,0,10.296,262,0.0,1
0.15,chained,20,bookmia.07.17,casino_royale,250,13,0.0,0.0,3.0,0.0,0,8.999,262,0.0,2
0.15,chained,20,bookmia.07.20,casino_royale,261,14,0.0,0.0,3.0,0.0,0,10.015,282,0.0,1
0.15,chained,20,bookmia.07.24,casino_royale,245,13,0.0,0.0,3.0,0.0,0,9.214,265,0.0,2
0.15,chained,20,bookmia.07.25,casino_royale,264,14,0.0,0.0,3.0,0.0,0,11.387,282,0.0,1
0.15,chained,20,bookmia.07.26,casino_royale,257,13,0.0,0.0,3.0,0.0,0,12.022,262,0.0,1
0.15,chained,20,bookmia.07.28,casino_royale,255,13,0.0,0.0,3.0,0.0,0,13.247,268,0.0,1
0.15,chained,20,bookmia.07.29,casino_royale,259,13,0.0,0.0,3.0,0.0,0,10.028,263,0.0,1
0.15,chained,20,bookmia.07.30,casino_royale,244,13,0.0,0.0,3.0,0.0,0,9.655,268,0.0,1
0.15,chained,20,bookmia.07.31,casino_royale,271,14,0.0,0.0,3.0,0.0,0,11.661,282,0.0,2
0.15,chained,20,bookmia.07.32,casino_royale,265,14,0.0,0.0,3.0,0.0,0,10.3,283,0.0,2
0.15,chained,20,bookmia.07.37,casino_royale,264,14,0.0,0.0,3.0,0.0,0,12.457,269,0.0,1
0.15,chained,20,bookmia.07.40,casino_royale,252,13,0.0,0.0,3.0,0.0,0,9.582,264,0.0,2
0.15,chained,20,bookmia.07.41,casino_royale,255,13,0.0,0.0,3.0,0.0,0,11.683,262,0.0,1
0.15,chained,20,bookmia.07.43,casino_royale,243,13,0.0,0.0,3.0,0.0,0,11.368,252,0.0,2
0.15,chained,20,bookmia.07.44,casino_royale,258,13,0.0,0.0,3.0,0.0,0,11.615,262,0.0,2
0.15,chained,20,bookmia.07.47,casino_royale,259,13,0.0,0.0,3.0,0.0,0,10.143,252,0.0,1
0.15,chained,20,bookmia.07.49,casino_royale,249,13,0.0,0.0,3.0,0.0,0,10.465,267,0.0,2
0.15,chained,20,bookmia.07.53,casino_royale,269,14,0.0,0.0,3.0,0.0,0,9.779,283,0.0,2
0.15,chained,20,bookmia.07.54,casino_royale,258,13,0.0,0.0,3.0,0.0,0,11.38,254,0.0,1
0.15,chained,20,bookmia.07.55,casino_royale,243,13,0.0,0.0,3.0,0.0,0,8.254,262,0.0,2
0.15,chained,20,bookmia.07.56,casino_royale,247,13,0.0,0.0,3.0,0.0,0,11.4,262,0.0,2
0.15,chained,20,bookmia.07.57,casino_royale,258,13,0.0,0.0,3.0,0.0,0,9.911,262,0.0,2
0.15,chained,20,bookmia.07.59,casino_royale,252,13,0.0,0.0,3.0,0.0,0,11.451,274,0.0,2
0.15,chained,20,bookmia.07.61,casino_royale,253,13,0.0,0.0,3.0,0.0,0,11.319,250,0.0,3
0.15,chained,20,bookmia.07.62,casino_royale,265,14,0.0,0.0,3.0,0.0,0,11.215,283,0.0,2
0.15,chained,20,bookmia.07.63,casino_royale,247,13,0.0,0.0,3.0,0.0,0,12.084,265,0.0,2
0.15,chained,20,bookmia.07.66,casino_royale,260,13,0.0,0.0,3.0,0.0,0,10.275,262,0.0,2
0.15,chained,20,bookmia.07.70,casino_royale,251,13,0.0,0.0,3.0,0.0,0,9.546,262,0.0,1
0.15,chained,20,bookmia.07.72,casino_royale,253,13,0.0,0.0,3.0,0.0,0,9.474,262,0.0,1
0.15,chained,20,bookmia.07.73,casino_royale,247,13,0.0,0.0,3.0,0.0,0,8.555,262,0.0,2
0.15,chained,20,bookmia.07.77,casino_royale,252,13,0.0,0.0,3.0,0.0,0,9.414,264,0.0,1
0.15,chained,20,bookmia.07.80,casino_royale,263,14,0.0,0.0,3.0,0.0,0,9.352,268,0.0,2
0.15,chained,50,bookmia.00.11,1984,248,5,0.0,0.0,7.5,0.0,0,11.669,243,0.0,2
0.15,chained,50,bookmia.00.26,1984,243,5,0.0,0.0,7.5,0.0,0,8.767,224,0.0,2
0.15,chained,50,bookmia.00.31,1984,241,5,0.0,0.0,7.5,0.0,0,9.755,250,0.0,2
0.15,chained,50,bookmia.00.40,1984,260,6,0.0,0.0,7.5,0.0,0,10.903,302,0.0,1
0.15,chained,50,bookmia.00.46,1984,253,6,0.0,0.0,7.5,0.0,0,10.26,302,0.0,2
0.15,chained,50,bookmia.00.48,1984,257,6,0.0,0.0,7.5,0.0,0,10.136,302,0.0,1
0.15,chained,50,bookmia.00.64,1984,256,6,0.0,0.0,7.5,0.0,0,10.099,258,0.0,4
0.15,chained,50,bookmia.00.71,1984,266,6,0.0,0.0,7.5,0.0,0,10.724,285,0.0,2
0.15,chained,50,bookmia.01.00,a_game_of_thrones,270,6,0.0,0.0,7.5,0.0,0,10.234,283,0.0,2
0.15,chained,50,bookmia.01.01,a_game_of_thrones,282,6,0.0,0.0,7.5,0.0,0,12.856,305,0.0,3
0.15,chained,50,bookmia.01.02,a_game_of_thrones,266,6,0.0,0.0,7.5,0.0,0,11.82,256,0.0,1
0.15,chained,50,bookmia.01.03,a_game_of_thrones,254,6,0.0,0.0,7.5,0.0,0,9.833,302,0.0,1
0.15,chained,50,bookmia.01.04,a_game_of_thrones,257,6,0.0,0.0,7.5,0.0,0,9.909,273,0.0,2
0.15,chained,50,bookmia.01.07,a_game_of_thrones,258,6,0.0,0.0,7.5,0.0,0,8.535,255,0.0,2
0.15,chained,50,bookmia.01.10,a_game_of_thrones,263,6,0.0,0.0,7.5,0.0,0,11.196,258,0.0,1
0.15,chained,50,bookmia.01.11,a_game_of_thrones,259,6,0.0,0.0,7.5,0.0,0,10.04,257,0.0,1
0.15,chained,50,bookmia.01.12,a_game_of_thrones,287,6,0.0,0.0,7.5,0.0,0,9.67,302,0.0,2
0.15,chained,50,bookmia.01.14,a_game_of_thrones,262,6,0.0,0.0,7.5,0.0,0,11.607,302,0.0,2
0.15,chained,50,bookmia.01.20,a_game_of_thrones,264,6,0.0,0.0,7.5,0.0,0,11.15,302,0.0,2
0.15,chained,50,bookmia.01.22,a_game_of_thrones,271,6,0.0,0.0,7.5,0.0,0,11.288,278,0.0,2
0.15,chained,50,bookmia.01.23,a_game_of_thrones,253,6,0.0,0.0,7.5,0.0,0,9.682,304,0.0,1
0.15,chained,50,bookmia.01.26,a_game_of_thrones,275,6,0.0,0.0,7.5,0.0,0,9.763,302,0.0,3
0.15,chained,50,bookmia.01.27,a_game_of_thrones,261,6,0.0,0.0,7.5,0.0,0,9.562,309,0.0,2
0.15,chained,50,bookmia.01.31,a_game_of_thrones,258,6,0.0,0.0,7.5,0.0,0,9.157,302,0.0,1
0.15,chained,50,bookmia.01.32,a_game_of_thrones,260,6,0.0,0.0,7.5,0.0,0,9.501,271,0.0,2
0.15,chained,50,bookmia.01.33,a_game_of_thrones,271,6,0.0,0.0,7.5,0.0,0,11.939,306,0.0,1
0.15,chained,50,bookmia.01.36,a_game_of_thrones,262,6,0.0,0.0,7.5,0.0,0,11.405,302,0.0,2
0.15,chained,50,bookmia.01.37,a_game_of_thrones,260,6,0.0,0.0,7.5,0.0,0,12.656,285,0.0,1
0.15,chained,50,bookmia.01.39,a_game_of_thrones,259,6,0.0,0.0,7.5,0.0,0,9.741,291,0.0,2
0.15,chained,50,bookmia.01.41,a_game_of_thrones,258,6,0.0,0.0,7.5,0.0,0,9.757,257,0.0,2
0.15,chained,50,bookmia.01.42,a_game_of_thrones,251,6,0.0,0.0,7.5,0.0,0,12.547,290,0.0,2
0.15,chained,50,bookmia.01.43,a_game_of_thrones,296,6,0.0,0.0,7.5,0.0,0,9.6,302,0.0,2
0.15,chained,50,bookmia.01.44,a_game_of_thrones,274,6,0.0,0.0,7.5,0.0,0,9.915,290,0.0,2
0.15,chained,50,bookmia.01.46,a_game_of_thrones,266,6,0.0,0.0,7.5,0.0,0,13.021,275,0.0,1
0.15,chained,50,bookmia.01.49,a_game_of_thrones,282,6,0.0,0.0,7.5,0.0,0,12.464,278,0.0,1
0.15,chained,50,bookmia.01.51,a_game_of_thrones,265,6,0.0,0.0,7.5,0.0,0,11.158,255,0.0,2
0.15,chained,50,bookmia.01.52,a_game_of_thrones,288,6,0.0,0.0,7.5,0.0,0,10.39,308,0.0,1
0.15,chained,50,bookmia.01.58,a_game_of_thrones,255,6,0.0,0.0,7.5,0.0,0,11.828,305,0.0,1
0.15,chained,50,bookmia.01.59,a_game_of_thrones,275,6,0.0,0.0,7.5,0.0,0,10.338,265,0.0,1
0.15,chained,50,bookmia.01.60,a_game_of_thrones,273,6,0.0,0.0,7.5,0.0,0,10.523,302,0.0,1
0.15,chained,50,bookmia.01.62,a_game_of_thrones,261,6,0.0,0.0,7.5,0.0,0,11.414,258,0.0,1
0.15,chained,50,bookmia.01.69,a_game_of_thrones,262,6,0.0,0.0,7.5,0.0,0,10.19,302,0.0,1
0.15,chained,50,bookmia.01.71,a_game_of_thrones,269,6,0.0,0.0,7.5,0.0,0,10.808,259,0.0,2
0.15,chained,50,bookmia.01.73,a_game_of_thrones,258,6,0.0,0.0,7.5,0.0,0,12.185,258,0.0,2
0.15,chained,50,bookmia.01.74,a_game_of_thrones,262,6,0.0,0.0,7.5,0.0,0,9.344,280,0.0,1
0.15,chained,50,bookmia.01.75,a_game_of_thrones,259,6,0.0,0.0,7.5,0.0,0,8.867,258,0.0,2
0.15,chained,50,bookmia.01.76,a_game_of_thrones,261,6,0.0,0.0,7.5,0.0,0,9.773,303,0.0,2
0.15,chained,50,bookmia.01.77,a_game_of_thrones,269,6,0.0,0.0,7.5,0.0,0,9.719,302,0.0,2
0.15,chained,50,bookmia.01.78,a_game_of_thrones,257,6,0.0,0.0,7.5,0.0,0,11.215,306,0.0,3
0.15,chained,50,bookmia.01.79,a_game_of_thrones,286,6,0.0,0.0,7.5,0.0,0,10.951,305,0.0,2
0.15,chained,50,bookmia.01.81,a_game_of_thrones,256,6,0.0,0.0,7.5,0.0,0,10.888,253,0.0,2
0.15,chained,50,bookmia.01.82,a_game_of_thrones,259,6,0.0,0.0,7.5,0.0,0,10.628,303,0.0,2
0.15,chained,50,bookmia.01.83,a_game_of_thrones,270,6,0.0,0.0,7.5,0.0,0,10.426,302,0.0,1
0.15,chained,50,bookmia.01.87,a_game_of_thrones,281,6,0.0,0.0,7.5,0.0,0,10.181,262,0.0,4
0.15,chained,50,bookmia.01.88,a_game_of_thrones,258,6,0.0,0.0,7.5,0.0,0,10.708,307,0.0,2
0.15,chained,50,bookmia.01.89,a_game_of_thrones,272,6,0.0,0.0,7.5,0.0,0,9.572,257,0.0,2
0.15,chained,50,bookmia.01.90,a_game_of_thrones,247,5,0.0,0.0,7.5,0.0,0,13.643,255,0.0,2
0.15,chained,50,bookmia.01.97,a_game_of_thrones,263,6,0.0,0.0,7.5,0.0,0,10.976,258,0.0,2
0.15,chained,50,bookmia.07.02,casino_royale,243,5,0.0,0.0,7.5,0.0,0,7.934,250,0.0,2
0.15,chained,50,bookmia.07.03,casino_royale,261,6,0.0,0.0,7.5,0.0,0,9.41,305,0.0,1
0.15,chained,50,bookmia.07.04,casino_royale,262,6,0.0,0.0,7.5,0.0,0,10.535,302,0.0,2
0.15,chained,50,bookmia.07.05,casino_royale,263,6,0.0,0.0,7.5,0.0,0,12.19,11,0.0,1
0.15,chained,50,bookmia.07.06,casino_royale,243,5,0.0,0.0,7.5,0.0,0,11.036,5,0.0,0
0.15,chained,50,bookmia.07.07,casino_royale,256,6,0.0,0.0,7.5,0.0,0,9.874,260,0.0,1
0.15,chained,50,bookmia.07.08,casino_royale,270,6,0.0,0.0,7.5,0.0,0,11.216,303,0.0,1
0.15,chained,50,bookmia.07.09,casino_royale,261,6,0.0,0.0,7.5,0.0,0,9.438,307,0.0,1
0.15,chained,50,bookmia.07.15,casino_royale,261,6,0.0,0.0,7.5,0.0,0,9.982,17,0.0,1
0.15,chained,50,bookmia.07.16,casino_royale,244,5,0.0,0.0,7.5,0.0,0,10.297,251,0.0,2
0.15,chained,50,bookmia.07.17,casino_royale,250,5,0.0,0.0,7.5,0.0,0,9.001,253,0.0,2
0.15,chained,50,bookmia.07.20,casino_royale,261,6,0.0,0.0,7.5,0.0,0,10.217,302,0.0,2
0.15,chained,50,bookmia.07.24,casino_royale,245,5,0.0,0.0,7.5,0.0,0,9.259,211,0.0,2
0.15,chained,50,bookmia.07.25,casino_royale,264,6,0.0,0.0,7.5,0.0,0,11.422,259,0.0,2
0.15,chained,50,bookmia.07.26,casino_royale,257,6,0.0,0.0,7.5,0.0,0,12.015,304,0.0,1
0.15,chained,50,bookmia.07.28,casino_royale,255,6,0.0,0.0,7.5,0.0,0,12.457,260,0.0,1
0.15,chained,50,bookmia.07.29,casino_royale,259,6,0.0,0.0,7.5,0.0,0,10.028,302,0.0,2
0.15,chained,50,bookmia.07.30,casino_royale,244,5,0.0,0.0,7.5,0.0,0,9.666,252,0.0,2
0.15,chained,50,bookmia.07.31,casino_royale,271,6,0.0,0.0,7.5,0.0,0,11.667,302,0.0,2
0.15,chained,50,bookmia.07.32,casino_royale,265,6,0.0,0.0,7.5,0.0,0,10.284,19,0.0,2
0.15,chained,50,bookmia.07.37,casino_royale,264,6,0.0,0.0,7.5,0.0,0,12.556,267,0.0,1
0.15,chained,50,bookmia.07.40,casino_royale,252,6,0.0,0.0,7.5,0.0,0,9.492,303,0.0,3
0.15,chained,50,bookmia.07.41,casino_royale,255,6,0.0,0.0,7.5,0.0,0,11.686,269,0.0,1
0.15,chained,50,bookmia.07.43,casino_royale,243,5,0.0,0.0,7.5,0.0,0,10.282,207,0.0,1
0.15,chained,50,bookmia.07.44,casino_royale,258,6,0.0,0.0,7.5,0.0,0,11.617,303,0.0,2
0.15,chained,50,bookmia.07.47,casino_royale,259,6,0.0,0.0,7.5,0.0,0,10.198,303,0.0,2
0.15,chained,50,bookmia.07.49,casino_royale,249,5,0.0,0.0,7.5,0.0,0,10.452,18,0.0,1
0.15,chained,50,bookmia.07.53,casino_royale,269,6,0.0,0.0,7.5,0.0,0,9.781,302,0.0,1
0.15,chained,50,bookmia.07.54,casino_royale,258,6,0.0,0.0,7.5,0.0,0,11.447,258,0.0,1
0.15,chained,50,bookmia.07.55,casino_royale,243,5,0.0,0.0,7.5,0.0,0,8.264,252,0.0,2
0.15,chained,50,bookmia.07.56,casino_royale,247,5,0.0,0.0,7.5,0.0,0,11.407,254,0.0,1
0.15,chained,50,bookmia.07.57,casino_royale,258,6,0.0,0.0,7.5,0.0,0,9.916,288,0.0,2
0.15,chained,50,bookmia.07.59,casino_royale,252,6,0.0,0.0,7.5,0.0,0,11.455,19,0.0,2
0.15,chained,50,bookmia.07.61,casino_royale,253,6,0.0,0.0,7.5,0.0,0,12.423,305,0.0,3
0.15,chained,50,bookmia.07.62,casino_royale,265,6,0.0,0.0,7.5,0.0,0,11.211,278,0.0,2
0.15,chained,50,bookmia.07.63,casino_royale,247,5,0.0,0.0,7.5,0.0,0,12.092,10,0.0,1
0.15,chained,50,bookmia.07.66,casino_royale,260,6,0.0,0.0,7.5,0.0,0,10.258,304,0.0,2
0.15,chained,50,bookmia.07.70,casino_royale,251,6,0.0,0.0,7.5,0.0,0,9.551,302,0.0,2
0.15,chained,50,bookmia.07.72,casino_royale,253,6,0.0,0.0,7.5,0.0,0,12.037,258,0.0,2
0.15,chained,50,bookmia.07.73,casino_royale,247,5,0.0,0.0,7.5,0.0,0,8.562,11,0.0,1
0.15,chained,50,bookmia.07.77,casino_royale,252,6,0.0,0.0,7.5,0.0,0,9.401,12,0.0,1
0.15,chained,50,bookmia.07.80,casino_royale,263,6,0.0,0.0,7.5,0.0,0,9.371,302,0.0,2
0.5,single,0,bookmia.00.11,1984,248,1,136.245,136.245,148.0,0.9206,0,11.672,296,0.0,2
0.5,single,0,bookmia.00.26,1984,243,1,1.234,1.234,148.0,0.0083,0,8.766,20,0.0,1
0.5,single,0,bookmia.00.31,1984,241,1,138.264,138.264,148.0,0.9342,0,9.736,296,0.0,2
0.5,single,0,bookmia.00.40,1984,260,1,136.747,136.747,148.0,0.924,0,10.906,296,0.0,2
0.5,single,0,bookmia.00.46,1984,253,1,137.266,137.266,148.0,0.9275,0,10.259,296,0.0,2
0.5,single,0,bookmia.00.48,1984,257,1,137.875,137.875,148.0,0.9316,0,10.125,296,0.0,2
0.5,single,0,bookmia.00.64,1984,256,1,7.772,7.772,148.0,0.0525,0,9.228,34,0.0,4
0.5,single,0,bookmia.00.71,1984,266,1,137.342,137.342,148.0,0.928,0,10.658,296,0.0,2
0.5,single,0,bookmia.01.00,a_game_of_thrones,270,1,4.25,4.25,148.0,0.0287,0,10.25,29,0.0,2
0.5,single,0,bookmia.01.01,a_game_of_thrones,282,1,95.358,95.358,148.0,0.6443,0,12.855,296,0.0,3
0.5,single,0,bookmia.01.02,a_game_of_thrones,266,1,135.7,135.7,148.0,0.9169,0,11.814,296,0.0,2
0.5,single,0,bookmia.01.03,a_game_of_thrones,254,1,37.973,37.973,148.0,0.2566,0,9.826,296,0.0,1
