kind,file,column,source,theta,count,n,zero_ub95
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n1,served pick,0.5,88,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n1,served pick,0.6,85,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n1,served pick,0.7,15,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,95,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,92,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,88,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,85,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,15,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n8,served pick,0.3,100,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n8,served pick,0.4,99,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n8,served pick,0.5,99,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n8,served pick,0.6,98,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n8,served pick,0.7,16,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,100,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,99,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,99,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,98,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,16,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n64,served pick,0.3,100,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n64,served pick,0.4,99,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n64,served pick,0.5,99,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n64,served pick,0.6,98,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n64,served pick,0.7,16,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,100,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,99,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,99,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,98,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,16,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n256,served pick,0.3,100,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n256,served pick,0.4,100,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n256,served pick,0.5,100,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n256,served pick,0.6,98,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n256,served pick,0.7,16,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,100,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,100,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,100,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,98,100,
contaminated,selfix256_opencalm3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,16,100,
contaminated,selfix256_phi35mini_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,71,100,
contaminated,selfix256_phi35mini_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,55,100,
contaminated,selfix256_phi35mini_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,47,100,
contaminated,selfix256_phi35mini_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,43,100,
contaminated,selfix256_phi35mini_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,39,100,
contaminated,selfix256_phi35mini_per_passage.csv,anchor_max_rouge,pool maximum,0.3,98,100,
contaminated,selfix256_phi35mini_per_passage.csv,anchor_max_rouge,pool maximum,0.4,98,100,
contaminated,selfix256_phi35mini_per_passage.csv,anchor_max_rouge,pool maximum,0.5,98,100,
contaminated,selfix256_phi35mini_per_passage.csv,anchor_max_rouge,pool maximum,0.6,97,100,
contaminated,selfix256_phi35mini_per_passage.csv,anchor_max_rouge,pool maximum,0.7,95,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n1,served pick,0.3,80,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n1,served pick,0.4,71,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n1,served pick,0.5,61,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n1,served pick,0.6,54,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n1,served pick,0.7,47,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,80,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,71,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,61,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,54,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,47,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n8,served pick,0.3,92,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n8,served pick,0.4,91,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n8,served pick,0.5,89,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n8,served pick,0.6,86,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n8,served pick,0.7,84,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,94,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,92,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,89,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,86,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,85,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n64,served pick,0.3,95,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n64,served pick,0.4,94,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n64,served pick,0.5,94,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n64,served pick,0.6,94,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n64,served pick,0.7,93,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,97,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,96,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,95,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,94,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,93,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n256,served pick,0.3,97,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n256,served pick,0.4,97,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n256,served pick,0.5,97,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n256,served pick,0.6,96,100,
contaminated,selfix256_phi35mini_per_passage.csv,rouge_n256,served pick,0.7,95,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,98,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,98,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,98,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,97,100,
contaminated,selfix256_phi35mini_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,95,100,
contaminated,selfix256_pleias12b_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,71,100,
contaminated,selfix256_pleias12b_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,55,100,
contaminated,selfix256_pleias12b_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,47,100,
contaminated,selfix256_pleias12b_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,43,100,
contaminated,selfix256_pleias12b_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,39,100,
contaminated,selfix256_pleias12b_per_passage.csv,anchor_max_rouge,pool maximum,0.3,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,anchor_max_rouge,pool maximum,0.4,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,anchor_max_rouge,pool maximum,0.5,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,anchor_max_rouge,pool maximum,0.6,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,anchor_max_rouge,pool maximum,0.7,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n1,served pick,0.3,98,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n1,served pick,0.4,96,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n1,served pick,0.5,94,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n1,served pick,0.6,92,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n1,served pick,0.7,92,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,98,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,96,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,94,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,92,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,92,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n8,served pick,0.3,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n8,served pick,0.4,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n8,served pick,0.5,98,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n8,served pick,0.6,97,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n8,served pick,0.7,97,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,98,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,98,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,97,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n64,served pick,0.3,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n64,served pick,0.4,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n64,served pick,0.5,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n64,served pick,0.6,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n64,served pick,0.7,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n256,served pick,0.3,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n256,served pick,0.4,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n256,served pick,0.5,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n256,served pick,0.6,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,rouge_n256,served pick,0.7,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,99,100,
contaminated,selfix256_pleias12b_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,71,100,
contaminated,selfix256_pleias350m_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,55,100,
contaminated,selfix256_pleias350m_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,47,100,
contaminated,selfix256_pleias350m_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,43,100,
contaminated,selfix256_pleias350m_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,39,100,
contaminated,selfix256_pleias350m_per_passage.csv,anchor_max_rouge,pool maximum,0.3,100,100,
contaminated,selfix256_pleias350m_per_passage.csv,anchor_max_rouge,pool maximum,0.4,100,100,
contaminated,selfix256_pleias350m_per_passage.csv,anchor_max_rouge,pool maximum,0.5,100,100,
contaminated,selfix256_pleias350m_per_passage.csv,anchor_max_rouge,pool maximum,0.6,100,100,
contaminated,selfix256_pleias350m_per_passage.csv,anchor_max_rouge,pool maximum,0.7,100,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n1,served pick,0.3,96,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n1,served pick,0.4,93,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n1,served pick,0.5,90,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n1,served pick,0.6,89,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n1,served pick,0.7,87,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,96,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,93,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,90,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,89,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,87,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n8,served pick,0.3,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n8,served pick,0.4,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n8,served pick,0.5,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n8,served pick,0.6,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n8,served pick,0.7,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n64,served pick,0.3,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n64,served pick,0.4,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n64,served pick,0.5,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n64,served pick,0.6,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n64,served pick,0.7,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,99,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n256,served pick,0.3,100,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n256,served pick,0.4,100,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n256,served pick,0.5,100,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n256,served pick,0.6,100,100,
contaminated,selfix256_pleias350m_per_passage.csv,rouge_n256,served pick,0.7,100,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,100,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,100,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,100,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,100,100,
contaminated,selfix256_pleias350m_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,100,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,71,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,55,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,47,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,43,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,39,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,anchor_max_rouge,pool maximum,0.3,99,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,anchor_max_rouge,pool maximum,0.4,98,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,anchor_max_rouge,pool maximum,0.5,97,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,anchor_max_rouge,pool maximum,0.6,96,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,anchor_max_rouge,pool maximum,0.7,94,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n1,served pick,0.3,90,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n1,served pick,0.4,82,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n1,served pick,0.5,76,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n1,served pick,0.6,71,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n1,served pick,0.7,64,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,90,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,82,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,76,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,71,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,64,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n8,served pick,0.3,95,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n8,served pick,0.4,91,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n8,served pick,0.5,90,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n8,served pick,0.6,89,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n8,served pick,0.7,87,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,95,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,92,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,90,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,89,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,87,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n64,served pick,0.3,97,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n64,served pick,0.4,95,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n64,served pick,0.5,93,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n64,served pick,0.6,92,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n64,served pick,0.7,92,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,98,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,97,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,94,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,93,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,92,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n256,served pick,0.3,98,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n256,served pick,0.4,97,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n256,served pick,0.5,96,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n256,served pick,0.6,96,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,rouge_n256,served pick,0.7,94,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,99,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,98,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,97,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,96,100,
contaminated,selfix256_qwen25_7b_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,94,100,
decoder,blocklist_decode_per_passage.csv,rouge_l[arm=-1],rule off (memoriser),0.3,78,100,
decoder,blocklist_decode_per_passage.csv,rouge_l[arm=-1],rule off (memoriser),0.4,60,100,
decoder,blocklist_decode_per_passage.csv,rouge_l[arm=-1],rule off (memoriser),0.5,52,100,
decoder,blocklist_decode_per_passage.csv,rouge_l[arm=-1],rule off (memoriser),0.6,47,100,
decoder,blocklist_decode_per_passage.csv,rouge_l[arm=-1],rule off (memoriser),0.7,40,100,
decoder,blocklist_decode_per_passage.csv,rouge_l[arm=memfree],decoder,0.3,5,100,
decoder,blocklist_decode_per_passage.csv,rouge_l[arm=memfree],decoder,0.4,0,100,0.0295
decoder,blocklist_decode_per_passage.csv,rouge_l[arm=memfree],decoder,0.5,0,100,0.0295
decoder,blocklist_decode_per_passage.csv,rouge_l[arm=memfree],decoder,0.6,0,100,0.0295
decoder,blocklist_decode_per_passage.csv,rouge_l[arm=memfree],decoder,0.7,0,100,0.0295
decoder,blocklist_decode_per_passage__ts_faithful.csv,rouge_l[arm=-1],rule off (memoriser),0.3,90,100,
decoder,blocklist_decode_per_passage__ts_faithful.csv,rouge_l[arm=-1],rule off (memoriser),0.4,84,100,
decoder,blocklist_decode_per_passage__ts_faithful.csv,rouge_l[arm=-1],rule off (memoriser),0.5,79,100,
decoder,blocklist_decode_per_passage__ts_faithful.csv,rouge_l[arm=-1],rule off (memoriser),0.6,75,100,
decoder,blocklist_decode_per_passage__ts_faithful.csv,rouge_l[arm=-1],rule off (memoriser),0.7,5,100,
decoder,blocklist_decode_per_passage__ts_faithful.csv,rouge_l[arm=tokenswap],decoder,0.3,0,100,0.0295
decoder,blocklist_decode_per_passage__ts_faithful.csv,rouge_l[arm=tokenswap],decoder,0.4,0,100,0.0295
decoder,blocklist_decode_per_passage__ts_faithful.csv,rouge_l[arm=tokenswap],decoder,0.5,0,100,0.0295
decoder,blocklist_decode_per_passage__ts_faithful.csv,rouge_l[arm=tokenswap],decoder,0.6,0,100,0.0295
decoder,blocklist_decode_per_passage__ts_faithful.csv,rouge_l[arm=tokenswap],decoder,0.7,0,100,0.0295
decoder,blocklist_decode_per_passage__ts_leakage.csv,rouge_l[arm=-1],rule off (memoriser),0.3,69,100,
decoder,blocklist_decode_per_passage__ts_leakage.csv,rouge_l[arm=-1],rule off (memoriser),0.4,55,100,
decoder,blocklist_decode_per_passage__ts_leakage.csv,rouge_l[arm=-1],rule off (memoriser),0.5,45,100,
decoder,blocklist_decode_per_passage__ts_leakage.csv,rouge_l[arm=-1],rule off (memoriser),0.6,42,100,
decoder,blocklist_decode_per_passage__ts_leakage.csv,rouge_l[arm=-1],rule off (memoriser),0.7,37,100,
decoder,blocklist_decode_per_passage__ts_leakage.csv,rouge_l[arm=tokenswap],decoder,0.3,0,100,0.0295
decoder,blocklist_decode_per_passage__ts_leakage.csv,rouge_l[arm=tokenswap],decoder,0.4,0,100,0.0295
decoder,blocklist_decode_per_passage__ts_leakage.csv,rouge_l[arm=tokenswap],decoder,0.5,0,100,0.0295
decoder,blocklist_decode_per_passage__ts_leakage.csv,rouge_l[arm=tokenswap],decoder,0.6,0,100,0.0295
decoder,blocklist_decode_per_passage__ts_leakage.csv,rouge_l[arm=tokenswap],decoder,0.7,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w10s0.csv,rouge_l[arm=tokenswap],decoder,0.3,44,100,
decoder,blocklist_decode_per_passage__tsg_w10s0.csv,rouge_l[arm=tokenswap],decoder,0.4,30,100,
decoder,blocklist_decode_per_passage__tsg_w10s0.csv,rouge_l[arm=tokenswap],decoder,0.5,21,100,
decoder,blocklist_decode_per_passage__tsg_w10s0.csv,rouge_l[arm=tokenswap],decoder,0.6,13,100,
decoder,blocklist_decode_per_passage__tsg_w10s0.csv,rouge_l[arm=tokenswap],decoder,0.7,10,100,
decoder,blocklist_decode_per_passage__tsg_w10s1.csv,rouge_l[arm=tokenswap],decoder,0.3,52,100,
decoder,blocklist_decode_per_passage__tsg_w10s1.csv,rouge_l[arm=tokenswap],decoder,0.4,38,100,
decoder,blocklist_decode_per_passage__tsg_w10s1.csv,rouge_l[arm=tokenswap],decoder,0.5,34,100,
decoder,blocklist_decode_per_passage__tsg_w10s1.csv,rouge_l[arm=tokenswap],decoder,0.6,27,100,
decoder,blocklist_decode_per_passage__tsg_w10s1.csv,rouge_l[arm=tokenswap],decoder,0.7,20,100,
decoder,blocklist_decode_per_passage__tsg_w110s0.csv,rouge_l[arm=tokenswap],decoder,0.3,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w110s0.csv,rouge_l[arm=tokenswap],decoder,0.4,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w110s0.csv,rouge_l[arm=tokenswap],decoder,0.5,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w110s0.csv,rouge_l[arm=tokenswap],decoder,0.6,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w110s0.csv,rouge_l[arm=tokenswap],decoder,0.7,0,100,0.0295
