arm,prompt_id,n_facts,n_supported,precision,abstained
d45,fact_00127_Ezechiel N'Douassel,0,0,,1
d46,fact_00127_Ezechiel N'Douassel,0,0,,1
d47,fact_00127_Ezechiel N'Douassel,5,1,0.2,0
d48,fact_00127_Ezechiel N'Douassel,2,0,0.0,0
d49,fact_00127_Ezechiel N'Douassel,5,0,0.0,0
d50,fact_00127_Ezechiel N'Douassel,0,0,,1
d51,fact_00127_Ezechiel N'Douassel,6,0,0.0,0
d52,fact_00127_Ezechiel N'Douassel,7,0,0.0,0
d53,fact_00127_Ezechiel N'Douassel,0,0,,1
d54,fact_00127_Ezechiel N'Douassel,13,0,0.0,0
d55,fact_00127_Ezechiel N'Douassel,2,0,0.0,0
d56,fact_00127_Ezechiel N'Douassel,0,0,,1
d57,fact_00127_Ezechiel N'Douassel,0,0,,1
d58,fact_00127_Ezechiel N'Douassel,0,0,,1
d59,fact_00127_Ezechiel N'Douassel,2,0,0.0,0
d60,fact_00127_Ezechiel N'Douassel,12,0,0.0,0
d61,fact_00127_Ezechiel N'Douassel,0,0,,1
d62,fact_00127_Ezechiel N'Douassel,6,0,0.0,0
d63,fact_00127_Ezechiel N'Douassel,0,0,,1
d00,fact_00131_Aditya Kalyanpur,6,0,0.0,0
d01,fact_00131_Aditya Kalyanpur,2,0,0.0,0
d02,fact_00131_Aditya Kalyanpur,8,0,0.0,0
d03,fact_00131_Aditya Kalyanpur,3,0,0.0,0
d04,fact_00131_Aditya Kalyanpur,0,0,,1
d05,fact_00131_Aditya Kalyanpur,10,0,0.0,0
d06,fact_00131_Aditya Kalyanpur,3,0,0.0,0
d07,fact_00131_Aditya Kalyanpur,13,1,0.076923,0
d08,fact_00131_Aditya Kalyanpur,9,0,0.0,0
d09,fact_00131_Aditya Kalyanpur,7,1,0.142857,0
d10,fact_00131_Aditya Kalyanpur,6,0,0.0,0
d11,fact_00131_Aditya Kalyanpur,5,0,0.0,0
d12,fact_00131_Aditya Kalyanpur,0,0,,1
d13,fact_00131_Aditya Kalyanpur,12,0,0.0,0
d14,fact_00131_Aditya Kalyanpur,17,0,0.0,0
d15,fact_00131_Aditya Kalyanpur,0,0,,1
d16,fact_00131_Aditya Kalyanpur,4,0,0.0,0
d17,fact_00131_Aditya Kalyanpur,2,0,0.0,0
d18,fact_00131_Aditya Kalyanpur,5,0,0.0,0
d19,fact_00131_Aditya Kalyanpur,18,0,0.0,0
d20,fact_00131_Aditya Kalyanpur,0,0,,1
d21,fact_00131_Aditya Kalyanpur,2,0,0.0,0
d22,fact_00131_Aditya Kalyanpur,12,2,0.166667,0
d23,fact_00131_Aditya Kalyanpur,3,0,0.0,0
d24,fact_00131_Aditya Kalyanpur,0,0,,1
d25,fact_00131_Aditya Kalyanpur,14,1,0.071429,0
d26,fact_00131_Aditya Kalyanpur,0,0,,1
d27,fact_00131_Aditya Kalyanpur,2,0,0.0,0
d28,fact_00131_Aditya Kalyanpur,9,0,0.0,0
d29,fact_00131_Aditya Kalyanpur,18,0,0.0,0
d30,fact_00131_Aditya Kalyanpur,4,1,0.25,0
d31,fact_00131_Aditya Kalyanpur,11,0,0.0,0
d32,fact_00131_Aditya Kalyanpur,0,0,,1
d33,fact_00131_Aditya Kalyanpur,13,0,0.0,0
d34,fact_00131_Aditya Kalyanpur,1,0,0.0,0
d35,fact_00131_Aditya Kalyanpur,3,0,0.0,0
d36,fact_00131_Aditya Kalyanpur,0,0,,1
d37,fact_00131_Aditya Kalyanpur,3,0,0.0,0
d38,fact_00131_Aditya Kalyanpur,1,0,0.0,0
d39,fact_00131_Aditya Kalyanpur,12,0,0.0,0
d40,fact_00131_Aditya Kalyanpur,0,0,,1
d41,fact_00131_Aditya Kalyanpur,0,0,,1
d42,fact_00131_Aditya Kalyanpur,6,1,0.166667,0
d43,fact_00131_Aditya Kalyanpur,4,0,0.0,0
d44,fact_00131_Aditya Kalyanpur,11,0,0.0,0
d45,fact_00131_Aditya Kalyanpur,12,1,0.083333,0
d46,fact_00131_Aditya Kalyanpur,3,1,0.333333,0
d47,fact_00131_Aditya Kalyanpur,0,0,,1
d48,fact_00131_Aditya Kalyanpur,0,0,,1
d49,fact_00131_Aditya Kalyanpur,0,0,,1
d50,fact_00131_Aditya Kalyanpur,2,0,0.0,0
d51,fact_00131_Aditya Kalyanpur,12,0,0.0,0
d52,fact_00131_Aditya Kalyanpur,6,1,0.166667,0
d53,fact_00131_Aditya Kalyanpur,7,0,0.0,0
d54,fact_00131_Aditya Kalyanpur,11,0,0.0,0
d55,fact_00131_Aditya Kalyanpur,2,0,0.0,0
d56,fact_00131_Aditya Kalyanpur,9,0,0.0,0
d57,fact_00131_Aditya Kalyanpur,6,1,0.166667,0
d58,fact_00131_Aditya Kalyanpur,0,0,,1
d59,fact_00131_Aditya Kalyanpur,11,3,0.272727,0
d60,fact_00131_Aditya Kalyanpur,3,0,0.0,0
d61,fact_00131_Aditya Kalyanpur,0,0,,1
d62,fact_00131_Aditya Kalyanpur,2,0,0.0,0
d63,fact_00131_Aditya Kalyanpur,9,0,0.0,0
d00,fact_00132_Dennis Andersson,2,0,0.0,0
d01,fact_00132_Dennis Andersson,0,0,,1
d02,fact_00132_Dennis Andersson,12,0,0.0,0
d03,fact_00132_Dennis Andersson,0,0,,1
d04,fact_00132_Dennis Andersson,9,0,0.0,0
d05,fact_00132_Dennis Andersson,3,0,0.0,0
d06,fact_00132_Dennis Andersson,0,0,,1
d07,fact_00132_Dennis Andersson,2,0,0.0,0
d08,fact_00132_Dennis Andersson,9,0,0.0,0
d09,fact_00132_Dennis Andersson,0,0,,1
d10,fact_00132_Dennis Andersson,6,0,0.0,0
d11,fact_00132_Dennis Andersson,0,0,,1
d12,fact_00132_Dennis Andersson,4,0,0.0,0
d13,fact_00132_Dennis Andersson,0,0,,1
d14,fact_00132_Dennis Andersson,0,0,,1
d15,fact_00132_Dennis Andersson,8,0,0.0,0
d16,fact_00132_Dennis Andersson,2,0,0.0,0
d17,fact_00132_Dennis Andersson,2,0,0.0,0
d18,fact_00132_Dennis Andersson,6,0,0.0,0
d19,fact_00132_Dennis Andersson,0,0,,1
d20,fact_00132_Dennis Andersson,11,0,0.0,0
d21,fact_00132_Dennis Andersson,0,0,,1
d22,fact_00132_Dennis Andersson,0,0,,1
d23,fact_00132_Dennis Andersson,2,1,0.5,0
d24,fact_00132_Dennis Andersson,2,1,0.5,0
d25,fact_00132_Dennis Andersson,4,0,0.0,0
d26,fact_00132_Dennis Andersson,0,0,,1
d27,fact_00132_Dennis Andersson,0,0,,1
d28,fact_00132_Dennis Andersson,8,0,0.0,0
d29,fact_00132_Dennis Andersson,0,0,,1
d30,fact_00132_Dennis Andersson,0,0,,1
d31,fact_00132_Dennis Andersson,4,0,0.0,0
d32,fact_00132_Dennis Andersson,0,0,,1
d33,fact_00132_Dennis Andersson,0,0,,1
d34,fact_00132_Dennis Andersson,4,0,0.0,0
d35,fact_00132_Dennis Andersson,0,0,,1
d36,fact_00132_Dennis Andersson,0,0,,1
d37,fact_00132_Dennis Andersson,13,0,0.0,0
d38,fact_00132_Dennis Andersson,0,0,,1
d39,fact_00132_Dennis Andersson,4,0,0.0,0
d40,fact_00132_Dennis Andersson,6,0,0.0,0
d41,fact_00132_Dennis Andersson,0,0,,1
d42,fact_00132_Dennis Andersson,4,0,0.0,0
d43,fact_00132_Dennis Andersson,0,0,,1
d44,fact_00132_Dennis Andersson,0,0,,1
d45,fact_00132_Dennis Andersson,2,0,0.0,0
d46,fact_00132_Dennis Andersson,0,0,,1
d47,fact_00132_Dennis Andersson,1,0,0.0,0
d48,fact_00132_Dennis Andersson,2,1,0.5,0
d49,fact_00132_Dennis Andersson,10,0,0.0,0
d50,fact_00132_Dennis Andersson,0,0,,1
d51,fact_00132_Dennis Andersson,5,1,0.2,0
d52,fact_00132_Dennis Andersson,2,0,0.0,0
d53,fact_00132_Dennis Andersson,5,0,0.0,0
d54,fact_00132_Dennis Andersson,8,0,0.0,0
d55,fact_00132_Dennis Andersson,3,0,0.0,0
d56,fact_00132_Dennis Andersson,0,0,,1
d57,fact_00132_Dennis Andersson,4,1,0.25,0
d58,fact_00132_Dennis Andersson,0,0,,1
d59,fact_00132_Dennis Andersson,5,0,0.0,0
d60,fact_00132_Dennis Andersson,3,0,0.0,0
d61,fact_00132_Dennis Andersson,0,0,,1
d62,fact_00132_Dennis Andersson,0,0,,1
d63,fact_00132_Dennis Andersson,5,0,0.0,0
d00,fact_00133_Daniel Bedingfield,0,0,,1
d01,fact_00133_Daniel Bedingfield,7,0,0.0,0
d02,fact_00133_Daniel Bedingfield,7,0,0.0,0
d03,fact_00133_Daniel Bedingfield,5,0,0.0,0
d04,fact_00133_Daniel Bedingfield,0,0,,1
d05,fact_00133_Daniel Bedingfield,0,0,,1
d06,fact_00133_Daniel Bedingfield,14,2,0.142857,0
d07,fact_00133_Daniel Bedingfield,12,0,0.0,0
d08,fact_00133_Daniel Bedingfield,3,1,0.333333,0
d09,fact_00133_Daniel Bedingfield,0,0,,1
d10,fact_00133_Daniel Bedingfield,7,0,0.0,0
d11,fact_00133_Daniel Bedingfield,5,0,0.0,0
d12,fact_00133_Daniel Bedingfield,0,0,,1
d13,fact_00133_Daniel Bedingfield,0,0,,1
d14,fact_00133_Daniel Bedingfield,9,1,0.111111,0
d15,fact_00133_Daniel Bedingfield,0,0,,1
d16,fact_00133_Daniel Bedingfield,0,0,,1
d17,fact_00133_Daniel Bedingfield,9,1,0.111111,0
d18,fact_00133_Daniel Bedingfield,0,0,,1
d19,fact_00133_Daniel Bedingfield,6,0,0.0,0
d20,fact_00133_Daniel Bedingfield,2,0,0.0,0
d21,fact_00133_Daniel Bedingfield,6,0,0.0,0
d22,fact_00133_Daniel Bedingfield,0,0,,1
d23,fact_00133_Daniel Bedingfield,0,0,,1
d24,fact_00133_Daniel Bedingfield,0,0,,1
d25,fact_00133_Daniel Bedingfield,12,3,0.25,0
d26,fact_00133_Daniel Bedingfield,1,1,1.0,0
d27,fact_00133_Daniel Bedingfield,6,0,0.0,0
d28,fact_00133_Daniel Bedingfield,18,1,0.055556,0
d29,fact_00133_Daniel Bedingfield,0,0,,1
d30,fact_00133_Daniel Bedingfield,6,2,0.333333,0
d31,fact_00133_Daniel Bedingfield,0,0,,1
d32,fact_00133_Daniel Bedingfield,11,0,0.0,0
d33,fact_00133_Daniel Bedingfield,0,0,,1
d34,fact_00133_Daniel Bedingfield,9,0,0.0,0
d35,fact_00133_Daniel Bedingfield,10,0,0.0,0
d36,fact_00133_Daniel Bedingfield,6,0,0.0,0
d37,fact_00133_Daniel Bedingfield,1,0,0.0,0
d38,fact_00133_Daniel Bedingfield,10,1,0.1,0
d39,fact_00133_Daniel Bedingfield,9,0,0.0,0
d40,fact_00133_Daniel Bedingfield,0,0,,1
d41,fact_00133_Daniel Bedingfield,0,0,,1
d42,fact_00133_Daniel Bedingfield,8,1,0.125,0
d43,fact_00133_Daniel Bedingfield,6,0,0.0,0
d44,fact_00133_Daniel Bedingfield,15,0,0.0,0
d45,fact_00133_Daniel Bedingfield,13,1,0.076923,0
d46,fact_00133_Daniel Bedingfield,10,0,0.0,0
d47,fact_00133_Daniel Bedingfield,11,0,0.0,0
d48,fact_00133_Daniel Bedingfield,8,1,0.125,0
d49,fact_00133_Daniel Bedingfield,4,0,0.0,0
d50,fact_00133_Daniel Bedingfield,15,0,0.0,0
d51,fact_00133_Daniel Bedingfield,2,0,0.0,0
d52,fact_00133_Daniel Bedingfield,1,0,0.0,0
d53,fact_00133_Daniel Bedingfield,5,0,0.0,0
d54,fact_00133_Daniel Bedingfield,10,1,0.1,0
d55,fact_00133_Daniel Bedingfield,10,0,0.0,0
d56,fact_00133_Daniel Bedingfield,6,0,0.0,0
d57,fact_00133_Daniel Bedingfield,3,0,0.0,0
d58,fact_00133_Daniel Bedingfield,0,0,,1
d59,fact_00133_Daniel Bedingfield,10,0,0.0,0
d60,fact_00133_Daniel Bedingfield,5,0,0.0,0
d61,fact_00133_Daniel Bedingfield,7,0,0.0,0
d62,fact_00133_Daniel Bedingfield,9,0,0.0,0
d63,fact_00133_Daniel Bedingfield,10,0,0.0,0
d00,fact_00134_Celâl Bayar,0,0,,1
d01,fact_00134_Celâl Bayar,14,0,0.0,0
d02,fact_00134_Celâl Bayar,6,0,0.0,0
d03,fact_00134_Celâl Bayar,0,0,,1
d04,fact_00134_Celâl Bayar,0,0,,1
d05,fact_00134_Celâl Bayar,0,0,,1
d06,fact_00134_Celâl Bayar,0,0,,1
d07,fact_00134_Celâl Bayar,3,0,0.0,0
d08,fact_00134_Celâl Bayar,0,0,,1
d09,fact_00134_Celâl Bayar,8,0,0.0,0
d10,fact_00134_Celâl Bayar,0,0,,1
d11,fact_00134_Celâl Bayar,0,0,,1
d12,fact_00134_Celâl Bayar,9,1,0.111111,0
d13,fact_00134_Celâl Bayar,0,0,,1
d14,fact_00134_Celâl Bayar,0,0,,1
d15,fact_00134_Celâl Bayar,8,0,0.0,0
d16,fact_00134_Celâl Bayar,10,3,0.3,0
d17,fact_00134_Celâl Bayar,0,0,,1
d18,fact_00134_Celâl Bayar,0,0,,1
d19,fact_00134_Celâl Bayar,1,0,0.0,0
d20,fact_00134_Celâl Bayar,0,0,,1
d21,fact_00134_Celâl Bayar,0,0,,1
d22,fact_00134_Celâl Bayar,7,1,0.142857,0
d23,fact_00134_Celâl Bayar,4,0,0.0,0
d24,fact_00134_Celâl Bayar,15,0,0.0,0
d25,fact_00134_Celâl Bayar,0,0,,1
d26,fact_00134_Celâl Bayar,14,1,0.071429,0
d27,fact_00134_Celâl Bayar,5,0,0.0,0
d28,fact_00134_Celâl Bayar,13,0,0.0,0
d29,fact_00134_Celâl Bayar,4,0,0.0,0
d30,fact_00134_Celâl Bayar,3,1,0.333333,0
d31,fact_00134_Celâl Bayar,0,0,,1
d32,fact_00134_Celâl Bayar,0,0,,1
d33,fact_00134_Celâl Bayar,2,0,0.0,0
d34,fact_00134_Celâl Bayar,0,0,,1
d35,fact_00134_Celâl Bayar,2,0,0.0,0
d36,fact_00134_Celâl Bayar,2,0,0.0,0
d37,fact_00134_Celâl Bayar,4,0,0.0,0
d38,fact_00134_Celâl Bayar,16,3,0.1875,0
d39,fact_00134_Celâl Bayar,0,0,,1
d40,fact_00134_Celâl Bayar,0,0,,1
d41,fact_00134_Celâl Bayar,1,0,0.0,0
d42,fact_00134_Celâl Bayar,0,0,,1
d43,fact_00134_Celâl Bayar,3,1,0.333333,0
d44,fact_00134_Celâl Bayar,0,0,,1
d45,fact_00134_Celâl Bayar,1,0,0.0,0
d46,fact_00134_Celâl Bayar,0,0,,1
d47,fact_00134_Celâl Bayar,12,0,0.0,0
d48,fact_00134_Celâl Bayar,10,1,0.1,0
d49,fact_00134_Celâl Bayar,0,0,,1
d50,fact_00134_Celâl Bayar,0,0,,1
d51,fact_00134_Celâl Bayar,8,1,0.125,0
d52,fact_00134_Celâl Bayar,3,0,0.0,0
d53,fact_00134_Celâl Bayar,0,0,,1
d54,fact_00134_Celâl Bayar,0,0,,1
d55,fact_00134_Celâl Bayar,6,0,0.0,0
d56,fact_00134_Celâl Bayar,0,0,,1
d57,fact_00134_Celâl Bayar,17,3,0.176471,0
d58,fact_00134_Celâl Bayar,0,0,,1
d59,fact_00134_Celâl Bayar,0,0,,1
d60,fact_00134_Celâl Bayar,6,0,0.0,0
d61,fact_00134_Celâl Bayar,0,0,,1
d62,fact_00134_Celâl Bayar,3,1,0.333333,0
d63,fact_00134_Celâl Bayar,10,0,0.0,0
d00,fact_00138_Diana Ivanova,0,0,,1
d01,fact_00138_Diana Ivanova,5,1,0.2,0
d02,fact_00138_Diana Ivanova,0,0,,1
d03,fact_00138_Diana Ivanova,3,0,0.0,0
d04,fact_00138_Diana Ivanova,13,0,0.0,0
d05,fact_00138_Diana Ivanova,0,0,,1
d06,fact_00138_Diana Ivanova,0,0,,1
d07,fact_00138_Diana Ivanova,0,0,,1
d08,fact_00138_Diana Ivanova,0,0,,1
d09,fact_00138_Diana Ivanova,4,1,0.25,0
d10,fact_00138_Diana Ivanova,0,0,,1
d11,fact_00138_Diana Ivanova,12,0,0.0,0
d12,fact_00138_Diana Ivanova,22,0,0.0,0
d13,fact_00138_Diana Ivanova,2,0,0.0,0
d14,fact_00138_Diana Ivanova,0,0,,1
d15,fact_00138_Diana Ivanova,9,0,0.0,0
d16,fact_00138_Diana Ivanova,3,0,0.0,0
d17,fact_00138_Diana Ivanova,16,0,0.0,0
d18,fact_00138_Diana Ivanova,10,0,0.0,0
d19,fact_00138_Diana Ivanova,11,1,0.090909,0
d20,fact_00138_Diana Ivanova,0,0,,1
d21,fact_00138_Diana Ivanova,17,2,0.117647,0
d22,fact_00138_Diana Ivanova,9,1,0.111111,0
d23,fact_00138_Diana Ivanova,0,0,,1
d24,fact_00138_Diana Ivanova,0,0,,1
d25,fact_00138_Diana Ivanova,8,0,0.0,0
d26,fact_00138_Diana Ivanova,6,0,0.0,0
d27,fact_00138_Diana Ivanova,7,0,0.0,0
d28,fact_00138_Diana Ivanova,6,0,0.0,0
d29,fact_00138_Diana Ivanova,0,0,,1
d30,fact_00138_Diana Ivanova,0,0,,1
d31,fact_00138_Diana Ivanova,5,0,0.0,0
d32,fact_00138_Diana Ivanova,0,0,,1
d33,fact_00138_Diana Ivanova,0,0,,1
d34,fact_00138_Diana Ivanova,4,0,0.0,0
d35,fact_00138_Diana Ivanova,12,0,0.0,0
d36,fact_00138_Diana Ivanova,0,0,,1
d37,fact_00138_Diana Ivanova,2,0,0.0,0
d38,fact_00138_Diana Ivanova,2,0,0.0,0
d39,fact_00138_Diana Ivanova,12,0,0.0,0
d40,fact_00138_Diana Ivanova,6,0,0.0,0
d41,fact_00138_Diana Ivanova,7,0,0.0,0
d42,fact_00138_Diana Ivanova,0,0,,1
d43,fact_00138_Diana Ivanova,3,0,0.0,0
d44,fact_00138_Diana Ivanova,6,0,0.0,0
d45,fact_00138_Diana Ivanova,1,0,0.0,0
d46,fact_00138_Diana Ivanova,0,0,,1
d47,fact_00138_Diana Ivanova,0,0,,1
d48,fact_00138_Diana Ivanova,0,0,,1
d49,fact_00138_Diana Ivanova,0,0,,1
d50,fact_00138_Diana Ivanova,11,0,0.0,0
d51,fact_00138_Diana Ivanova,6,0,0.0,0
d52,fact_00138_Diana Ivanova,6,0,0.0,0
d53,fact_00138_Diana Ivanova,8,0,0.0,0
d54,fact_00138_Diana Ivanova,11,0,0.0,0
d55,fact_00138_Diana Ivanova,0,0,,1
d56,fact_00138_Diana Ivanova,0,0,,1
d57,fact_00138_Diana Ivanova,1,0,0.0,0
d58,fact_00138_Diana Ivanova,3,0,0.0,0
d59,fact_00138_Diana Ivanova,0,0,,1
d60,fact_00138_Diana Ivanova,4,1,0.25,0
d61,fact_00138_Diana Ivanova,0,0,,1
d62,fact_00138_Diana Ivanova,0,0,,1
d63,fact_00138_Diana Ivanova,1,0,0.0,0
d00,fact_00140_André Le Nôtre,0,0,,1
d01,fact_00140_André Le Nôtre,8,1,0.125,0
d02,fact_00140_André Le Nôtre,0,0,,1
d03,fact_00140_André Le Nôtre,0,0,,1
d04,fact_00140_André Le Nôtre,0,0,,1
d05,fact_00140_André Le Nôtre,0,0,,1
d06,fact_00140_André Le Nôtre,0,0,,1
d07,fact_00140_André Le Nôtre,0,0,,1
d08,fact_00140_André Le Nôtre,0,0,,1
d09,fact_00140_André Le Nôtre,0,0,,1
d10,fact_00140_André Le Nôtre,0,0,,1
d11,fact_00140_André Le Nôtre,0,0,,1
d12,fact_00140_André Le Nôtre,0,0,,1
d13,fact_00140_André Le Nôtre,0,0,,1
d14,fact_00140_André Le Nôtre,9,0,0.0,0
d15,fact_00140_André Le Nôtre,0,0,,1
d16,fact_00140_André Le Nôtre,0,0,,1
d17,fact_00140_André Le Nôtre,0,0,,1
d18,fact_00140_André Le Nôtre,0,0,,1
d19,fact_00140_André Le Nôtre,0,0,,1
d20,fact_00140_André Le Nôtre,0,0,,1
d21,fact_00140_André Le Nôtre,0,0,,1
d22,fact_00140_André Le Nôtre,9,0,0.0,0
d23,fact_00140_André Le Nôtre,0,0,,1
d24,fact_00140_André Le Nôtre,0,0,,1
d25,fact_00140_André Le Nôtre,0,0,,1
d26,fact_00140_André Le Nôtre,0,0,,1
d27,fact_00140_André Le Nôtre,0,0,,1
d28,fact_00140_André Le Nôtre,0,0,,1
d29,fact_00140_André Le Nôtre,0,0,,1
d30,fact_00140_André Le Nôtre,0,0,,1
d31,fact_00140_André Le Nôtre,0,0,,1
d32,fact_00140_André Le Nôtre,0,0,,1
d33,fact_00140_André Le Nôtre,0,0,,1
d34,fact_00140_André Le Nôtre,0,0,,1
d35,fact_00140_André Le Nôtre,0,0,,1
d36,fact_00140_André Le Nôtre,0,0,,1
d37,fact_00140_André Le Nôtre,0,0,,1
d38,fact_00140_André Le Nôtre,0,0,,1
d39,fact_00140_André Le Nôtre,0,0,,1
d40,fact_00140_André Le Nôtre,0,0,,1
d41,fact_00140_André Le Nôtre,0,0,,1
d42,fact_00140_André Le Nôtre,6,0,0.0,0
d43,fact_00140_André Le Nôtre,0,0,,1
d44,fact_00140_André Le Nôtre,0,0,,1
d45,fact_00140_André Le Nôtre,7,0,0.0,0
d46,fact_00140_André Le Nôtre,0,0,,1
d47,fact_00140_André Le Nôtre,0,0,,1
d48,fact_00140_André Le Nôtre,0,0,,1
d49,fact_00140_André Le Nôtre,0,0,,1
d50,fact_00140_André Le Nôtre,0,0,,1
d51,fact_00140_André Le Nôtre,0,0,,1
d52,fact_00140_André Le Nôtre,0,0,,1
d53,fact_00140_André Le Nôtre,0,0,,1
d54,fact_00140_André Le Nôtre,0,0,,1
d55,fact_00140_André Le Nôtre,0,0,,1
d56,fact_00140_André Le Nôtre,17,1,0.058824,0
d57,fact_00140_André Le Nôtre,0,0,,1
d58,fact_00140_André Le Nôtre,0,0,,1
d59,fact_00140_André Le Nôtre,0,0,,1
d60,fact_00140_André Le Nôtre,2,1,0.5,0
d61,fact_00140_André Le Nôtre,0,0,,1
d62,fact_00140_André Le Nôtre,0,0,,1
d63,fact_00140_André Le Nôtre,0,0,,1
d00,fact_00142_Cierre Wood,0,0,,1
d01,fact_00142_Cierre Wood,0,0,,1
d02,fact_00142_Cierre Wood,0,0,,1
d03,fact_00142_Cierre Wood,0,0,,1
d04,fact_00142_Cierre Wood,4,0,0.0,0
d05,fact_00142_Cierre Wood,8,0,0.0,0
d06,fact_00142_Cierre Wood,7,0,0.0,0
d07,fact_00142_Cierre Wood,0,0,,1
d08,fact_00142_Cierre Wood,3,0,0.0,0
d09,fact_00142_Cierre Wood,2,0,0.0,0
d10,fact_00142_Cierre Wood,0,0,,1
d11,fact_00142_Cierre Wood,0,0,,1
d12,fact_00142_Cierre Wood,0,0,,1
d13,fact_00142_Cierre Wood,4,0,0.0,0
d14,fact_00142_Cierre Wood,9,0,0.0,0
d15,fact_00142_Cierre Wood,0,0,,1
d16,fact_00142_Cierre Wood,8,0,0.0,0
d17,fact_00142_Cierre Wood,6,0,0.0,0
d18,fact_00142_Cierre Wood,0,0,,1
d19,fact_00142_Cierre Wood,0,0,,1
d20,fact_00142_Cierre Wood,11,0,0.0,0
d21,fact_00142_Cierre Wood,20,0,0.0,0
d22,fact_00142_Cierre Wood,9,0,0.0,0
d23,fact_00142_Cierre Wood,5,0,0.0,0
d24,fact_00142_Cierre Wood,4,0,0.0,0
d25,fact_00142_Cierre Wood,0,0,,1
d26,fact_00142_Cierre Wood,0,0,,1
d27,fact_00142_Cierre Wood,10,0,0.0,0
d28,fact_00142_Cierre Wood,0,0,,1
d29,fact_00142_Cierre Wood,8,0,0.0,0
d30,fact_00142_Cierre Wood,0,0,,1
d31,fact_00142_Cierre Wood,0,0,,1
d32,fact_00142_Cierre Wood,0,0,,1
d33,fact_00142_Cierre Wood,18,0,0.0,0
d34,fact_00142_Cierre Wood,3,0,0.0,0
d35,fact_00142_Cierre Wood,0,0,,1
d36,fact_00142_Cierre Wood,0,0,,1
d37,fact_00142_Cierre Wood,0,0,,1
d38,fact_00142_Cierre Wood,5,0,0.0,0
d39,fact_00142_Cierre Wood,8,0,0.0,0
d40,fact_00142_Cierre Wood,0,0,,1
d41,fact_00142_Cierre Wood,7,0,0.0,0
d42,fact_00142_Cierre Wood,11,0,0.0,0
d43,fact_00142_Cierre Wood,0,0,,1
d44,fact_00142_Cierre Wood,0,0,,1
d45,fact_00142_Cierre Wood,7,0,0.0,0
d46,fact_00142_Cierre Wood,0,0,,1
d47,fact_00142_Cierre Wood,3,0,0.0,0
d48,fact_00142_Cierre Wood,0,0,,1
d49,fact_00142_Cierre Wood,2,0,0.0,0
d50,fact_00142_Cierre Wood,7,0,0.0,0
d51,fact_00142_Cierre Wood,11,0,0.0,0
d52,fact_00142_Cierre Wood,0,0,,1
d53,fact_00142_Cierre Wood,0,0,,1
d54,fact_00142_Cierre Wood,0,0,,1
d55,fact_00142_Cierre Wood,0,0,,1
d56,fact_00142_Cierre Wood,0,0,,1
d57,fact_00142_Cierre Wood,0,0,,1
d58,fact_00142_Cierre Wood,1,0,0.0,0
d59,fact_00142_Cierre Wood,2,0,0.0,0
d60,fact_00142_Cierre Wood,0,0,,1
d61,fact_00142_Cierre Wood,18,0,0.0,0
d62,fact_00142_Cierre Wood,0,0,,1
d63,fact_00142_Cierre Wood,0,0,,1
d00,fact_00145_Carmelo Anthony,0,0,,1
d01,fact_00145_Carmelo Anthony,0,0,,1
d02,fact_00145_Carmelo Anthony,0,0,,1
d03,fact_00145_Carmelo Anthony,4,1,0.25,0
d04,fact_00145_Carmelo Anthony,0,0,,1
d05,fact_00145_Carmelo Anthony,0,0,,1
d06,fact_00145_Carmelo Anthony,0,0,,1
d07,fact_00145_Carmelo Anthony,0,0,,1
d08,fact_00145_Carmelo Anthony,0,0,,1
d09,fact_00145_Carmelo Anthony,0,0,,1
d10,fact_00145_Carmelo Anthony,0,0,,1
d11,fact_00145_Carmelo Anthony,0,0,,1
d12,fact_00145_Carmelo Anthony,0,0,,1
d13,fact_00145_Carmelo Anthony,0,0,,1
d14,fact_00145_Carmelo Anthony,0,0,,1
d15,fact_00145_Carmelo Anthony,0,0,,1
d16,fact_00145_Carmelo Anthony,0,0,,1
d17,fact_00145_Carmelo Anthony,0,0,,1
d18,fact_00145_Carmelo Anthony,0,0,,1
d19,fact_00145_Carmelo Anthony,0,0,,1
d20,fact_00145_Carmelo Anthony,0,0,,1
d21,fact_00145_Carmelo Anthony,0,0,,1
d22,fact_00145_Carmelo Anthony,10,0,0.0,0
d23,fact_00145_Carmelo Anthony,0,0,,1
d24,fact_00145_Carmelo Anthony,0,0,,1
d25,fact_00145_Carmelo Anthony,0,0,,1
d26,fact_00145_Carmelo Anthony,0,0,,1
d27,fact_00145_Carmelo Anthony,0,0,,1
d28,fact_00145_Carmelo Anthony,0,0,,1
d29,fact_00145_Carmelo Anthony,0,0,,1
d30,fact_00145_Carmelo Anthony,7,0,0.0,0
d31,fact_00145_Carmelo Anthony,0,0,,1
d32,fact_00145_Carmelo Anthony,0,0,,1
d33,fact_00145_Carmelo Anthony,0,0,,1
d34,fact_00145_Carmelo Anthony,0,0,,1
d35,fact_00145_Carmelo Anthony,0,0,,1
d36,fact_00145_Carmelo Anthony,11,0,0.0,0
d37,fact_00145_Carmelo Anthony,0,0,,1
d38,fact_00145_Carmelo Anthony,0,0,,1
d39,fact_00145_Carmelo Anthony,0,0,,1
d40,fact_00145_Carmelo Anthony,0,0,,1
d41,fact_00145_Carmelo Anthony,0,0,,1
d42,fact_00145_Carmelo Anthony,0,0,,1
d43,fact_00145_Carmelo Anthony,0,0,,1
d44,fact_00145_Carmelo Anthony,10,0,0.0,0
