source,k,split,L_over_K
chat,0.25,attack_train,0.96626
chat,0.25,attack_train,0.98477
chat,0.25,attack_train,0.0
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.52493
chat,0.25,attack_train,0.91824
chat,0.25,attack_train,0.11749
chat,0.25,attack_train,0.79684
chat,0.25,attack_train,0.64338
chat,0.25,attack_train,0.82094
chat,0.25,attack_train,0.77557
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.72348
chat,0.25,attack_train,0.87784
chat,0.25,attack_train,0.25278
chat,0.25,attack_train,0.04563
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.98372
chat,0.25,attack_train,1.21838
chat,0.25,attack_train,0.46906
chat,0.25,attack_train,0.15611
chat,0.25,attack_train,0.0
chat,0.25,attack_train,-0.03374
chat,0.25,attack_train,0.90883
chat,0.25,attack_train,1.29348
chat,0.25,attack_train,0.79707
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.72754
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.54909
chat,0.25,attack_train,0.73939
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,1.01507
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.91937
chat,0.25,attack_train,0.67178
chat,0.25,attack_train,0.88362
chat,0.25,attack_train,0.70338
chat,0.25,attack_train,1.05552
chat,0.25,attack_train,1.08305
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,1.11813
chat,0.25,attack_train,1.18764
chat,0.25,attack_train,0.52619
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.87707
chat,0.25,attack_train,0.7986
chat,0.25,attack_train,0.7131
chat,0.25,attack_train,0.70758
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.84987
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,-0.03695
chat,0.25,attack_train,1.28556
chat,0.25,attack_train,0.72117
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.88293
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.45031
chat,0.25,attack_train,1.10457
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.04119
chat,0.25,attack_train,0.97175
chat,0.25,attack_train,0.95728
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.59211
chat,0.25,attack_train,1.05932
chat,0.25,attack_train,0.80035
chat,0.25,attack_train,0.91939
chat,0.25,attack_train,0.72507
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.77226
chat,0.25,attack_train,0.76214
chat,0.25,attack_train,0.9466
chat,0.25,attack_train,0.79688
chat,0.25,attack_train,0.0
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.84198
chat,0.25,attack_train,0.81375
chat,0.25,attack_train,0.75318
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.55228
chat,0.25,attack_train,1.14912
chat,0.25,attack_train,0.51954
chat,0.25,attack_train,0.76355
chat,0.25,attack_train,0.04522
chat,0.25,attack_train,0.65396
chat,0.25,attack_train,0.98652
chat,0.25,attack_train,0.6731
chat,0.25,attack_train,0.70705
chat,0.25,attack_train,0.8751
chat,0.25,attack_train,0.04828
chat,0.5,attack_train,1.2286
chat,0.5,attack_train,0.87681
chat,0.5,attack_train,0.96174
chat,0.5,attack_train,0.81997
chat,0.5,attack_train,0.7047
chat,0.5,attack_train,0.83255
chat,0.5,attack_train,1.14924
chat,0.5,attack_train,-0.0
chat,0.5,attack_train,0.90747
chat,0.5,attack_train,0.12609
chat,0.5,attack_train,1.10732
chat,0.5,attack_train,0.93414
chat,0.5,attack_train,0.92772
chat,0.5,attack_train,1.00736
chat,0.5,attack_train,0.7803
chat,0.5,attack_train,0.9676
chat,0.5,attack_train,0.87371
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.79803
chat,0.5,attack_train,0.85242
chat,0.5,attack_train,0.92508
chat,0.5,attack_train,1.03604
chat,0.5,attack_train,0.32578
chat,0.5,attack_train,0.25081
chat,0.5,attack_train,0.75003
chat,0.5,attack_train,-0.0
chat,0.5,attack_train,0.08101
chat,0.5,attack_train,0.89844
chat,0.5,attack_train,0.71873
chat,0.5,attack_train,0.99431
chat,0.5,attack_train,0.34707
chat,0.5,attack_train,0.83158
chat,0.5,attack_train,-0.0
chat,0.5,attack_train,0.81871
chat,0.5,attack_train,0.27858
chat,0.5,attack_train,0.98119
chat,0.5,attack_train,0.79973
chat,0.5,attack_train,0.96315
chat,0.5,attack_train,-0.0
chat,0.5,attack_train,0.82844
chat,0.5,attack_train,-0.01266
chat,0.5,attack_train,0.83639
chat,0.5,attack_train,1.00122
chat,0.5,attack_train,0.17995
chat,0.5,attack_train,0.88733
chat,0.5,attack_train,0.91872
chat,0.5,attack_train,1.00862
chat,0.5,attack_train,0.85823
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.95772
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.91868
chat,0.5,attack_train,0.7937
chat,0.5,attack_train,0.98373
chat,0.5,attack_train,0.19481
chat,0.5,attack_train,1.09694
chat,0.5,attack_train,0.96095
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.88862
chat,0.5,attack_train,-0.0
chat,0.5,attack_train,0.89053
chat,0.5,attack_train,0.94179
chat,0.5,attack_train,0.94381
chat,0.5,attack_train,0.81962
chat,0.5,attack_train,0.18003
chat,0.5,attack_train,1.01188
chat,0.5,attack_train,1.01513
chat,0.5,attack_train,0.89637
chat,0.5,attack_train,0.74933
chat,0.5,attack_train,0.90568
chat,0.5,attack_train,1.09776
chat,0.5,attack_train,0.94948
chat,0.5,attack_train,1.199
chat,0.5,attack_train,0.89244
chat,0.5,attack_train,-0.0
chat,0.5,attack_train,0.86345
chat,0.5,attack_train,0.7434
chat,0.5,attack_train,0.82135
chat,0.5,attack_train,0.93252
chat,0.5,attack_train,0.85703
chat,0.5,attack_train,0.81504
chat,0.5,attack_train,0.08825
chat,0.5,attack_train,0.78726
chat,0.5,attack_train,0.69049
chat,0.5,attack_train,0.58847
chat,0.5,attack_train,0.69828
chat,0.5,attack_train,0.07201
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.99071
chat,0.5,attack_train,1.00134
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.91332
chat,0.5,attack_train,0.8788
chat,0.5,attack_train,0.20246
chat,0.5,attack_train,0.9985
chat,0.5,attack_train,1.04909
chat,0.5,attack_train,0.00831
chat,0.5,attack_train,0.87451
chat,0.5,attack_train,0.83973
chat,0.5,attack_train,0.64831
chat,0.5,attack_train,0.90468
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.98546
chat,0.5,attack_train,1.06149
chat,0.5,attack_train,0.3995
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.0
chat,0.5,attack_train,1.07179
chat,0.5,attack_train,0.81459
chat,0.5,attack_train,0.93521
chat,0.5,attack_train,0.88563
chat,0.5,attack_train,0.32377
chat,0.5,attack_train,0.79531
chat,0.5,attack_train,0.89063
chat,0.5,attack_train,0.81552
chat,0.5,attack_train,0.90515
chat,0.5,attack_train,0.81802
chat,0.5,attack_train,0.06407
chat,0.5,attack_train,0.88402
chat,0.5,attack_train,1.09877
chat,0.5,attack_train,1.11286
chat,0.5,attack_train,0.27447
chat,0.5,attack_train,0.94098
chat,0.5,attack_train,0.93612
chat,0.5,attack_train,1.09758
chat,0.5,attack_train,1.17135
chat,0.5,attack_train,1.00635
chat,0.5,attack_train,1.04014
chat,0.5,attack_train,0.75095
chat,0.5,attack_train,0.98088
chat,0.5,attack_train,0.87751
chat,0.5,attack_train,1.09374
chat,0.5,attack_train,1.06143
chat,0.5,attack_train,0.88352
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.86221
chat,0.5,attack_train,1.01583
chat,0.5,attack_train,0.89981
chat,0.5,attack_train,0.92852
chat,0.5,attack_train,0.22551
chat,0.5,attack_train,0.94515
chat,0.5,attack_train,0.23785
chat,0.5,attack_train,0.78862
chat,0.5,attack_train,0.44651
chat,0.5,attack_train,0.96571
chat,0.5,attack_train,0.87557
chat,0.5,attack_train,1.01332
chat,0.5,attack_train,0.97038
chat,0.5,attack_train,0.68524
chat,0.5,attack_train,-0.01651
chat,0.5,attack_train,0.88429
chat,0.5,attack_train,1.04241
chat,0.5,attack_train,1.22281
chat,0.5,attack_train,0.68434
chat,0.5,attack_train,0.0
chat,0.5,attack_train,1.10787
chat,0.5,attack_train,0.972
chat,0.5,attack_train,0.92715
chat,0.5,attack_train,0.87252
chat,0.5,attack_train,0.7431
chat,0.5,attack_train,0.86643
chat,0.5,attack_train,1.03304
chat,0.5,attack_train,0.95623
chat,0.5,attack_train,0.42841
chat,0.5,attack_train,1.18485
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.63828
chat,0.5,attack_train,0.83233
chat,0.5,attack_train,0.48797
chat,0.5,attack_train,-0.00519
chat,0.5,attack_train,0.42256
chat,0.5,attack_train,1.06056
chat,0.5,attack_train,1.06834
chat,0.5,attack_train,0.83755
chat,0.5,attack_train,0.37347
chat,0.5,attack_train,0.80243
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.21886
chat,0.5,attack_train,0.78707
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.01943
chat,0.5,attack_train,0.93739
chat,0.5,attack_train,0.8319
chat,0.5,attack_train,0.99785
chat,0.5,attack_train,1.08476
chat,0.5,attack_train,0.90644
chat,0.5,attack_train,0.70833
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.64765
chat,0.5,attack_train,1.15921
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.19019
chat,0.5,attack_train,0.67848
chat,0.5,attack_train,0.0
chat,0.5,attack_train,-0.00909
chat,0.5,attack_train,0.8852
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.23585
chat,0.5,attack_train,1.10848
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.51151
chat,0.5,attack_train,0.86326
chat,0.5,attack_train,0.97698
chat,0.5,attack_train,0.81283
chat,0.5,attack_train,0.79028
chat,0.5,attack_train,0.76974
chat,0.5,attack_train,1.07761
chat,0.5,attack_train,0.79687
chat,0.5,attack_train,0.79072
chat,0.5,attack_train,0.99972
chat,0.5,attack_train,0.72447
chat,0.5,attack_train,0.78727
chat,0.5,attack_train,0.67489
chat,0.5,attack_train,0.92317
chat,0.5,attack_train,0.7693
chat,0.5,attack_train,1.13094
chat,0.5,attack_train,0.77305
chat,0.5,attack_train,0.78885
chat,0.5,attack_train,0.92134
chat,0.5,attack_train,1.05089
chat,0.5,attack_train,0.89379
chat,0.5,attack_train,1.06474
chat,0.5,attack_train,0.47989
chat,0.5,attack_train,1.00418
chat,0.5,attack_train,1.04905
chat,0.5,attack_train,0.46208
chat,0.5,attack_train,0.75152
chat,0.5,attack_train,1.11332
chat,0.5,attack_train,0.7706
chat,0.5,attack_train,1.08719
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.91882
chat,0.5,attack_train,0.90679
chat,0.5,attack_train,1.00131
chat,0.5,attack_train,0.83503
chat,0.5,attack_train,0.86322
chat,0.5,attack_train,1.00192
chat,0.5,attack_train,-0.0
chat,0.5,attack_train,-0.00458
chat,0.5,attack_train,0.8143
chat,0.5,attack_train,0.85793
chat,0.5,attack_train,0.99169
chat,0.5,attack_train,0.87081
chat,0.5,attack_train,0.79295
chat,0.5,attack_train,1.07173
chat,0.5,attack_train,-0.0
chat,0.5,attack_train,1.14272
chat,0.5,attack_train,-0.0
chat,0.5,attack_train,0.74518
chat,0.5,attack_train,1.10561
chat,0.5,attack_train,0.86285
chat,0.5,attack_train,-0.00151
chat,0.5,attack_train,0.82355
chat,0.5,attack_train,0.96938
chat,0.5,attack_train,0.9562
chat,0.5,attack_train,0.85419
chat,0.5,attack_train,0.67973
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.85555
chat,0.5,attack_train,0.79759
chat,0.5,attack_train,0.84764
chat,0.5,attack_train,1.04966
chat,0.5,attack_train,1.00662
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.75867
chat,0.5,attack_train,0.0
chat,0.5,attack_train,0.35845
chat,0.5,attack_train,0.92306
chat,0.5,attack_train,-0.00901
chat,0.5,attack_train,0.78415
chat,0.5,attack_train,1.06753
chat,0.5,attack_train,1.23338
chat,0.5,attack_train,1.19597
chat,0.5,attack_train,0.99116
chat,0.5,attack_train,0.88197
chat,0.5,attack_train,0.88735
chat,0.5,attack_train,0.76243
chat,0.5,attack_train,0.85462
chat,0.5,attack_train,0.00251
chat,0.5,attack_train,0.93523
chat,0.5,attack_train,0.89415
chat,0.5,attack_train,1.0537
chat,0.5,attack_train,0.84083
chat,0.5,attack_train,0.98855
chat,0.5,attack_train,0.93215
chat,0.5,attack_train,0.91111
chat,0.5,attack_train,0.63399
chat,0.5,attack_train,0.93997
chat,0.5,attack_train,-0.01827
chat,0.5,attack_train,0.93601
chat,0.5,attack_train,1.16115
chat,0.5,attack_train,1.07014
chat,0.5,attack_train,0.98585
chat,0.5,attack_train,0.90696
chat,0.5,attack_train,0.82394
chat,0.5,attack_train,0.89892
chat,0.5,attack_train,1.06572
chat,0.5,attack_train,0.83101
chat,0.5,attack_train,0.64963
chat,0.5,attack_train,0.6973
chat,1.0,attack_train,0.69205
chat,1.0,attack_train,0.60091
chat,1.0,attack_train,0.94984
chat,1.0,attack_train,0.85528
chat,1.0,attack_train,0.46501
chat,1.0,attack_train,0.10483
chat,1.0,attack_train,0.29175
chat,1.0,attack_train,0.81478
chat,1.0,attack_train,0.16881
chat,1.0,attack_train,1.06056
chat,1.0,attack_train,0.11664
chat,1.0,attack_train,0.72983
chat,1.0,attack_train,0.65747
chat,1.0,attack_train,0.229
chat,1.0,attack_train,1.04241
chat,1.0,attack_train,0.34811
chat,1.0,attack_train,1.0512
chat,1.0,attack_train,0.52141
chat,1.0,attack_train,0.82376
chat,1.0,attack_train,0.86203
chat,1.0,attack_train,0.15328
chat,1.0,attack_train,0.05256
chat,1.0,attack_train,0.41205
chat,1.0,attack_train,0.88476
chat,1.0,attack_train,0.26785
chat,1.0,attack_train,0.66903
chat,1.0,attack_train,0.67086
chat,1.0,attack_train,0.77503
chat,1.0,attack_train,0.18199
chat,1.0,attack_train,0.17025
chat,1.0,attack_train,0.53178
chat,1.0,attack_train,0.89269
chat,1.0,attack_train,0.67701
chat,1.0,attack_train,1.14608
chat,1.0,attack_train,0.44494
chat,1.0,attack_train,0.51847
chat,1.0,attack_train,0.49998
chat,1.0,attack_train,0.08654
chat,1.0,attack_train,0.61989
chat,1.0,attack_train,0.26477
chat,1.0,attack_train,0.97244
chat,1.0,attack_train,0.54613
chat,1.0,attack_train,1.00967
chat,1.0,attack_train,0.5102
chat,1.0,attack_train,0.86069
chat,1.0,attack_train,0.59087
chat,1.0,attack_train,0.34608
chat,1.0,attack_train,0.14363
chat,1.0,attack_train,0.96017
chat,1.0,attack_train,0.83395
chat,1.0,attack_train,0.0
chat,1.0,attack_train,0.89332
chat,1.0,attack_train,0.71518
chat,1.0,attack_train,1.05754
chat,1.0,attack_train,0.93837
chat,1.0,attack_train,0.72492
chat,1.0,attack_train,0.46031
chat,1.0,attack_train,0.0
chat,1.0,attack_train,0.22949
chat,1.0,attack_train,0.02006
chat,1.0,attack_train,1.0226
chat,1.0,attack_train,0.50344
chat,1.0,attack_train,0.88146
chat,1.0,attack_train,0.43501
chat,1.0,attack_train,0.82816
chat,1.0,attack_train,0.91079
chat,1.0,attack_train,0.4531
chat,1.0,attack_train,0.19357
chat,1.0,attack_train,0.8705
chat,1.0,attack_train,0.08649
chat,1.0,attack_train,0.71855
chat,1.0,attack_train,0.89822
chat,1.0,attack_train,1.11048
chat,1.0,attack_train,0.72657
chat,1.0,attack_train,0.12854
chat,1.0,attack_train,0.91545
chat,1.0,attack_train,0.57592
chat,1.0,attack_train,1.02901
chat,1.0,attack_train,0.82644
chat,1.0,attack_train,1.06933
chat,1.0,attack_train,0.8867
chat,1.0,attack_train,1.16662
chat,1.0,attack_train,0.29915
chat,1.0,attack_train,0.65638
chat,1.0,attack_train,0.03399
chat,1.0,attack_train,0.8041
chat,1.0,attack_train,0.73264
chat,1.0,attack_train,0.35984
chat,1.0,attack_train,0.26602
chat,1.0,attack_train,0.79084
chat,1.0,attack_train,0.83714
chat,1.0,attack_train,0.18079
chat,1.0,attack_train,0.77692
chat,1.0,attack_train,0.24687
chat,1.0,attack_train,1.03537
chat,1.0,attack_train,0.07611
chat,1.0,attack_train,0.00428
chat,1.0,attack_train,0.01559
chat,1.0,attack_train,0.32796
chat,1.0,attack_train,1.03183
chat,1.0,attack_train,0.18639
chat,1.0,attack_train,0.28113
chat,1.0,attack_train,1.01806
chat,1.0,attack_train,0.68507
chat,1.0,attack_train,0.36754
chat,1.0,attack_train,0.61987
chat,1.0,attack_train,1.00865
chat,1.0,attack_train,0.85572
chat,1.0,attack_train,0.34418
chat,1.0,attack_train,0.33841
chat,1.0,attack_train,0.90405
chat,1.0,attack_train,0.13611
chat,1.0,attack_train,0.72977
chat,1.0,attack_train,0.84469
chat,1.0,attack_train,0.61076
chat,1.0,attack_train,0.38335
chat,1.0,attack_train,0.26925
chat,1.0,attack_train,0.91509
chat,1.0,attack_train,0.51612
chat,1.0,attack_train,0.79561
chat,1.0,attack_train,0.31339
chat,1.0,attack_train,0.94365
chat,1.0,attack_train,0.17718
chat,1.0,attack_train,0.789
chat,1.0,attack_train,0.63562
chat,1.0,attack_train,0.31452
chat,1.0,attack_train,0.79055
chat,1.0,attack_train,0.33358
chat,1.0,attack_train,0.30609
chat,1.0,attack_train,0.13701
chat,1.0,attack_train,0.58875
chat,1.0,attack_train,0.43488
chat,1.0,attack_train,0.24925
chat,1.0,attack_train,0.81279
chat,1.0,attack_train,0.0
chat,1.0,attack_train,0.20037
chat,1.0,attack_train,0.9666
chat,1.0,attack_train,0.30986
chat,1.0,attack_train,0.91277
chat,1.0,attack_train,0.92727
chat,1.0,attack_train,0.98804
chat,1.0,attack_train,0.19224
chat,1.0,attack_train,1.08337
chat,1.0,attack_train,0.17944
chat,1.0,attack_train,0.18283
chat,1.0,attack_train,0.6501
chat,1.0,attack_train,0.85836
chat,1.0,attack_train,-0.01122
chat,1.0,attack_train,0.75209
chat,1.0,attack_train,0.64747
chat,1.0,attack_train,0.91598
chat,1.0,attack_train,0.39776
chat,1.0,attack_train,0.95675
chat,1.0,attack_train,0.62791
chat,1.0,attack_train,0.22464
chat,1.0,attack_train,0.76968
chat,1.0,attack_train,0.80166
chat,1.0,attack_train,0.9373
chat,1.0,attack_train,0.87613
chat,1.0,attack_train,0.57123
chat,1.0,attack_train,0.79893
chat,1.0,attack_train,0.31489
chat,1.0,attack_train,1.10973
chat,1.0,attack_train,0.73082
chat,1.0,attack_train,1.04232
chat,1.0,attack_train,0.0
chat,1.0,attack_train,0.41288
chat,1.0,attack_train,0.71944
chat,1.0,attack_train,0.8273
chat,1.0,attack_train,0.17993
chat,1.0,attack_train,0.28388
chat,1.0,attack_train,0.24546
chat,1.0,attack_train,0.29188
chat,1.0,attack_train,0.42992
chat,1.0,attack_train,0.41132
chat,1.0,attack_train,0.27783
chat,1.0,attack_train,0.26784
chat,1.0,attack_train,0.84032
chat,1.0,attack_train,0.86599
chat,1.0,attack_train,0.0
chat,1.0,attack_train,0.06366
chat,1.0,attack_train,0.69725
chat,1.0,attack_train,0.78033
chat,1.0,attack_train,0.7911
chat,1.0,attack_train,0.45674
chat,1.0,attack_train,0.81911
chat,1.0,attack_train,0.94504
chat,1.0,attack_train,0.0
chat,1.0,attack_train,0.63737
chat,1.0,attack_train,0.94935
chat,1.0,attack_train,0.98639
chat,1.0,attack_train,0.01976
chat,1.0,attack_train,0.84376
chat,1.0,attack_train,0.61554
chat,1.0,attack_train,0.47499
chat,1.0,attack_train,0.21035
chat,1.0,attack_train,0.95821
chat,1.0,attack_train,0.81004
chat,1.0,attack_train,0.18839
chat,1.0,attack_train,0.0
chat,1.0,attack_train,0.18601
chat,1.0,attack_train,0.45984
chat,1.0,attack_train,0.14288
chat,1.0,attack_train,0.65335
chat,1.0,attack_train,0.27113
chat,1.0,attack_train,0.74247
chat,1.0,attack_train,0.33322
chat,1.0,attack_train,0.02716
chat,1.0,attack_train,0.17899
chat,1.0,attack_train,0.44346
chat,1.0,attack_train,0.79223
chat,1.0,attack_train,0.8666
chat,1.0,attack_train,0.24976
chat,1.0,attack_train,0.2044
chat,1.0,attack_train,0.27803
chat,1.0,attack_train,0.88738
chat,1.0,attack_train,0.42307
chat,1.0,attack_train,0.46543
chat,1.0,attack_train,0.81436
chat,1.0,attack_train,0.33247
chat,1.0,attack_train,0.68748
chat,1.0,attack_train,0.82746
chat,1.0,attack_train,0.8244
chat,1.0,attack_train,0.61957
chat,1.0,attack_train,0.23326
chat,1.0,attack_train,0.19747
chat,1.0,attack_train,0.63235
chat,1.0,attack_train,-0.00937
chat,1.0,attack_train,0.23254
chat,1.0,attack_train,0.60891
chat,1.0,attack_train,0.4827
chat,1.0,attack_train,0.28262
chat,1.0,attack_train,1.04711
chat,1.0,attack_train,0.25096
chat,1.0,attack_train,0.23371
chat,1.0,attack_train,0.81356
chat,1.0,attack_train,0.51542
chat,1.0,attack_train,0.29489
chat,1.0,attack_train,0.39377
chat,1.0,attack_train,0.83644
chat,1.0,attack_train,0.39022
chat,1.0,attack_train,0.28657
chat,1.0,attack_train,0.32444
chat,1.0,attack_train,0.81709
chat,1.0,attack_train,0.82822
chat,1.0,attack_train,0.55608
