row,author,status,n_words,target_words,T_target,S_anchor,S_risky,S_whole_anchor,S_whole_risky,anchor_exact,anchor_near,sel_worst_n1,sel_worst_n8,sel_worst_n64,risky_exact,risky_near,meter_0.0649836_exact,meter_0.0649836_near,meter_0.5_exact,meter_0.5_near,meter_1_exact,meter_1_near,meter_3_exact,meter_3_near,meter_10_exact,meter_10_near
772,Suzanne Collins,protected,14,7,10,36.3706,5.7587,83.7572,31.1833,0.0,0.0,0.0,0.0,0.0,0.5625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
776,Stephen King,protected,8,4,6,20.8901,7.4471,46.6756,25.2602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,Roy T. Bennett,protected,17,8,11,25.1145,2.5541,84.8518,31.3463,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.0,1.0
778,Rick Riordan,protected,16,8,13,32.9606,9.1793,113.1549,52.5856,0.0,0.0,0.0,0.0,0.0,0.8125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.875,0.875
779,William Shakespeare,public_domain,37,18,22,62.6636,4.7459,167.9477,32.1303,0.0,0.0,0.0,0.0,0.0,0.3125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
781,Veronica Roth,protected,9,4,4,8.0365,0.0109,49.9736,24.4707,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
782,Haruki Murakami,protected,44,22,30,103.1848,3.2552,188.6211,27.1466,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
784,Rick Riordan,protected,35,17,25,77.442,3.8232,196.0087,46.3567,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
790,Stephen Chbosky,protected,18,9,10,24.5035,2.8401,76.1218,30.3314,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
793,Cassandra Clare,protected,58,29,39,111.7639,3.8803,256.7511,57.4646,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5
794,Roy T. Bennett,protected,16,8,12,29.301,3.9109,91.4969,29.2384,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
796,Robert Louis Stevenson,public_domain,16,8,9,18.5449,4.1418,71.0509,24.8517,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.625
797,Suzanne Collins,protected,11,5,7,21.5536,3.5499,72.2904,26.3215,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
799,Nicholas Sparks,protected,34,17,19,31.2396,3.4556,115.3334,30.3197,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0
800,Edgar Allan Poe,public_domain,13,6,7,22.3468,4.2036,72.0158,31.698,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.875,0.875
801,Veronica Roth,protected,15,7,9,31.5228,4.1031,77.7238,28.1648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0
803,Bill Watterson,protected,11,5,6,20.5305,4.1586,74.3923,29.313,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
804,Helen Keller,protected,22,11,12,25.2978,1.241,65.8825,19.0155,0.0,0.0,0.0,0.0,0.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.875
807,Mark Twain,public_domain,9,4,5,17.312,5.7749,66.622,26.1435,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375
810,Paulo Coelho,protected,48,24,28,70.2658,4.3392,153.008,28.8134,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.625,0.625
815,Roy T. Bennett,protected,24,12,14,17.5369,4.2029,72.011,26.3044,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0
816,Neil Gaiman,protected,31,15,27,61.3772,3.9674,153.4378,33.3547,0.0,0.0,0.0,0.0,0.0,0.375,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.75,1.0
817,Roy T. Bennett,protected,45,22,49,84.9946,19.8107,247.7453,71.6559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,Rick Riordan,protected,20,10,11,49.5261,4.2905,111.2947,32.4933,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
823,Suzanne Collins,protected,38,19,24,63.437,4.4597,173.2216,38.5864,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
824,Cassandra Clare,protected,18,9,15,73.1885,18.3349,135.7761,60.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,Charles Dickens,public_domain,14,7,9,30.4978,4.4477,58.6172,23.9775,0.0,0.0,0.0,0.0,0.0,0.375,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.875
831,Haruki Murakami,protected,23,11,15,35.911,0.9226,92.7792,27.6078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.0,1.0
834,Maya Angelou,protected,19,9,10,40.3938,3.9158,97.1346,23.8022,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.875,1.0
835,J.K. Rowling,protected,21,10,15,77.0392,3.8694,152.3088,43.0038,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,Oscar Wilde,public_domain,40,20,26,70.3201,4.7075,159.9707,27.9812,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.625,0.625
838,Roy T. Bennett,protected,50,25,34,74.6106,11.4975,144.2332,36.1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,Lewis Carroll,public_domain,12,6,7,17.6957,4.4563,70.5692,24.7206,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
840,Taylor Swift,protected,11,5,6,24.3057,4.814,60.6625,29.086,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
843,Roy T. Bennett,protected,17,8,9,18.849,3.9973,53.104,29.6196,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.0,1.0
845,J.R.R. Tolkien,protected,14,7,8,24.5192,4.4191,69.2719,25.3242,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
846,Martin Luther King Jr.,protected,11,5,6,20.6059,4.2063,64.3093,25.2405,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.75,0.75
847,J.K. Rowling,protected,16,8,12,48.884,4.083,103.7806,29.9604,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
851,J.K. Rowling,protected,20,10,11,23.6792,15.0406,97.179,62.4527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,J.K. Rowling,protected,12,6,10,49.0496,4.3496,83.9201,25.2997,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
856,Cassandra Clare,protected,45,22,36,117.7062,16.8394,229.3157,51.5975,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5
857,Cassandra Clare,protected,25,12,15,48.4247,4.0829,98.689,30.9695,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
862,Steve Maraboli,protected,28,14,17,37.8465,4.1179,103.2385,23.7901,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0
865,Roy T. Bennett,protected,12,6,7,14.2225,6.7482,44.666,27.9819,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,Anais Nin,protected,28,14,16,38.5972,4.4222,118.2985,25.2212,0.0,0.0,0.0,0.0,0.0,0.625,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.75,0.875
867,Frank Zappa,protected,9,4,5,15.3071,4.5602,52.6969,24.8688,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
873,Shel Silverstein,protected,50,25,32,85.7871,6.9042,216.1703,32.6216,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
876,Charles Bukowski,protected,44,22,25,43.9176,3.5574,141.1336,25.8779,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.625,1.0,1.0
877,Roy T. Bennett,protected,25,12,14,25.3929,3.8707,70.1087,25.6261,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.125,0.125,0.875,0.875,1.0,1.0
882,J.K. Rowling,protected,30,15,31,104.5763,21.2919,202.3059,71.9886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,Ralph Waldo Emerson,public_domain,21,10,13,42.2127,3.9004,97.1169,26.3846,0.0,0.0,0.0,0.0,0.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.875
884,A.A. Milne,protected,11,5,6,21.7574,4.5019,56.4592,24.7111,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.875,0.875
885,Jane Austen,public_domain,31,15,17,60.6645,4.7571,129.2468,27.2614,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
887,Patrick Rothfuss,protected,30,15,18,46.2938,3.6316,125.2006,27.8397,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,1.0,1.0
889,Jane Austen,public_domain,39,19,22,44.6724,4.5022,118.5177,26.6287,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,1.0,1.0
890,Veronica Roth,protected,8,4,5,13.6907,4.351,49.0611,26.6251,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
892,Aldous Huxley,protected,20,10,18,71.4952,15.1779,125.4038,35.8463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,Lewis Carroll,public_domain,20,10,12,19.5376,4.5405,76.5368,25.0475,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.0
895,John Green,protected,25,12,13,34.9418,4.0247,96.2749,38.4917,0.0,0.0,0.0,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.375,0.375
896,Cassandra Clare,protected,41,20,32,100.4902,5.628,241.4201,50.9097,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125
898,John Green,protected,8,4,5,12.7041,4.9473,46.4676,27.6366,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875,1.0,1.0
902,C.S. Lewis,protected,25,12,13,38.4902,4.0717,96.4223,26.2473,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,1.0
903,John Green,protected,13,6,10,32.7837,11.9341,69.0081,34.8981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,Neil Gaiman,protected,32,16,21,67.9874,4.3628,148.4656,29.5598,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
906,Nicholas Sparks,protected,21,10,14,43.0119,6.8496,87.7761,33.3164,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.5
907,Henry David Thoreau,public_domain,10,5,7,18.7638,1.9583,60.5637,23.5361,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.75,0.75
910,J.R.R. Tolkien,protected,57,28,35,85.5551,4.3556,244.3358,28.0452,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
914,Roy T. Bennett,protected,15,7,8,18.2044,3.9667,55.3562,26.822,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,1.0,1.0
915,Richelle Mead,protected,18,9,11,38.5343,2.9865,115.5974,40.9919,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
917,Ernest Hemingway,protected,22,11,13,40.9235,4.5018,87.0323,25.7744,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
919,Sarah Dessen,protected,49,24,28,120.1442,3.9452,208.2388,29.8938,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
920,Pablo Picasso,protected,11,5,6,13.0401,4.7685,52.9041,25.3754,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.875,0.875
922,Dr. Seuss,protected,22,11,13,50.1456,3.3354,102.4946,23.0043,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
923,Bertrand Russell,protected,16,8,9,39.1571,4.8199,88.5594,25.9838,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
924,Nicholas Sparks,protected,23,11,17,74.475,12.4496,148.3926,53.7598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,Lemony Snicket,protected,15,7,8,16.774,6.3412,64.6587,35.8527,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.875,0.875
927,Richelle Mead,protected,12,6,7,24.7871,3.6697,64.8803,26.0111,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
928,Chuck Palahniuk,protected,14,7,8,39.3755,3.9438,71.1905,25.0667,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,1.0,1.0
929,Maya Angelou,protected,21,10,11,31.2901,2.6543,75.1983,21.5245,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
931,Terry Pratchett,protected,19,9,14,46.2596,4.128,127.0165,28.5601,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
932,Ernest Hemingway,protected,15,7,8,17.3144,4.6118,47.0193,23.3068,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.875,0.875
935,Elie Wiesel,protected,23,11,12,25.6929,3.4306,75.3345,22.5872,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
938,George R.R. Martin,protected,13,6,7,32.7125,4.2759,78.5137,29.1872,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
939,Cassandra Clare,protected,8,4,8,24.3387,4.6969,68.323,30.014,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
940,Cassandra Clare,protected,23,11,13,27.0304,3.0899,88.9936,28.0405,0.0,0.0,0.0,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.5
941,Sarah Dessen,protected,57,28,33,89.7861,5.1926,215.6449,30.1383,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
943,Cassandra Clare,protected,23,11,22,97.3827,9.4792,209.3176,54.8582,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.625
944,Nicholas Sparks,protected,14,7,8,17.7256,3.8695,64.043,28.2814,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
946,Nicholas Sparks,protected,16,8,9,15.933,4.8401,54.6015,28.6418,0.0,0.0,0.0,0.0,0.0,0.3125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
948,Douglas Adams,protected,29,14,15,49.1148,4.1816,147.7778,31.6189,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
949,Becca Fitzpatrick,protected,29,14,33,101.5822,7.6877,267.5093,101.6022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,J.K. Rowling,protected,16,8,9,29.2267,4.5245,87.651,28.5355,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.875
953,Stephen King,protected,9,4,5,13.2775,1.3925,52.3206,21.5105,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
954,Walt Disney,protected,8,4,5,16.5821,4.7187,44.8001,26.9249,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.625,0.625
955,Richelle Mead,protected,14,7,12,46.6086,25.5083,91.2071,59.1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,Cassandra Clare,protected,37,18,34,128.6575,10.8857,217.7774,50.9036,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
957,William Shakespeare,public_domain,11,5,6,13.4587,6.23,43.1669,25.4876,0.0,0.0,0.0,0.0,0.0,0.0625,0.8125,0.0,0.0,0.0,0.125,0.0,0.375,0.0,0.75,0.375,1.0
958,Lewis Carroll,public_domain,36,18,26,78.4238,16.1721,152.8867,42.2487,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.125
961,Cassandra Clare,protected,45,22,31,84.262,4.8067,188.5555,44.8084,0.0,0.0,0.0,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
963,Charles Dickens,public_domain,19,9,13,39.0316,4.1266,106.6658,28.9646,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
965,Ernest Hemingway,protected,20,10,13,31.9241,4.1448,77.8285,22.7292,0.0,0.0,0.0,0.0,0.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.875
969,C. JoyBell C.,protected,23,11,13,26.0163,3.7325,78.2106,27.3886,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.5,1.0,1.0
970,Martin Luther King Jr.,protected,30,15,18,39.3384,4.5389,93.8542,24.3852,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5,0.75
971,Ray Bradbury,protected,31,15,23,57.6233,7.7553,147.3696,33.093,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
972,Lauren Oliver,protected,8,4,4,17.5584,0.2153,52.2545,25.8976,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.875,0.875
973,Robert Frost,protected,17,8,13,43.29,1.8495,92.9574,22.1784,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
975,Jane Austen,public_domain,15,7,10,31.3404,9.4411,88.34,31.6069,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125
978,A.A. Milne,protected,27,13,21,29.927,3.5178,110.989,34.8431,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.75,0.75
980,Nicholas Sparks,protected,25,12,13,31.9635,3.8416,95.6259,33.6902,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0
983,Dr. Seuss,protected,41,20,25,101.2467,4.069,177.9815,25.4375,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,1.0
988,Cassandra Clare,protected,14,7,8,22.0363,4.4299,72.3699,36.8657,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0
989,Abraham Lincoln,public_domain,12,6,7,11.8698,3.2539,52.3614,24.0998,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,1.0,1.0
990,Roy T. Bennett,protected,18,9,10,23.1695,4.7456,66.4809,26.398,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5,0.75,0.75
992,Lemony Snicket,protected,13,6,23,184.6175,3.8291,234.7525,27.0685,0.0,0.0,0.0,0.0,0.0,0.75,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5
995,J.K. Rowling,protected,9,4,6,23.1586,4.1949,85.3707,44.7935,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
996,John Green,protected,30,15,18,48.4871,0.391,127.3888,42.9737,0.0,0.0,0.0,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,Paulo Coelho,protected,54,27,32,74.8349,5.6629,171.182,27.8743,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.75,0.75
999,Jane Austen,public_domain,17,8,10,29.401,4.0163,76.3006,31.896,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1001,Mark Twain,public_domain,10,5,6,21.6737,4.2606,52.2017,26.1227,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.875,0.875
1005,John Green,protected,53,26,32,114.2107,4.0403,249.4796,30.3414,0.0,0.0,0.0,0.0,0.0,0.625,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125
1007,Stephen Chbosky,protected,23,11,13,33.4208,3.7525,100.5348,27.8784,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1011,Robert Frost,protected,9,4,6,19.7006,4.7934,51.7826,25.7245,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1012,C. JoyBell C.,protected,42,21,25,57.5949,3.3502,162.0784,26.4416,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,1.0
1013,J.K. Rowling,protected,45,22,41,139.1614,5.7288,316.8874,55.4018,0.0,0.0,0.0,0.0,0.0,0.1875,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,Roy T. Bennett,protected,23,11,14,48.2923,3.4964,122.3692,39.5116,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1017,J.K. Rowling,protected,54,27,35,104.6052,5.0627,256.5525,30.3464,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5
1018,J.K. Rowling,protected,26,13,14,35.6596,4.1486,93.9629,29.0241,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.875,1.0
