k,K,split,prompt_id,seed,constraint,T,Z,L,M,V,b,B,L_over_K
0.5,100.0,factual,fact_00321_Bob Marley,3320184833,kl,200,95.796,85.945,-9.851,182.183,16.492,96.488,0.8595
0.5,100.0,factual,fact_00328_Dana Ashbrook,3320184833,kl,200,96.516,100.231,3.715,200.806,15.299,96.634,1.0023
0.5,100.0,factual,fact_00344_Cleopatra,3320184833,kl,200,96.716,82.234,-14.483,245.394,18.079,96.716,0.8223
0.5,100.0,factual,fact_00368_Clancy Brown,3320184833,kl,200,92.387,86.245,-6.142,214.346,18.768,95.094,0.8625
0.5,100.0,factual,fact_00378_Arthur Wakefield,3320184833,kl,200,92.362,90.197,-2.165,183.955,15.187,95.193,0.902
0.5,100.0,factual,fact_00404_Abraham Ancer,3320184833,kl,200,96.436,119.939,23.504,231.739,15.316,96.436,1.1994
0.5,100.0,factual,fact_00430_Ezekiel Elliott,3320184833,kl,200,94.684,120.155,25.472,252.751,16.636,94.684,1.2016
0.5,100.0,factual,fact_00448_Carol Chell,3320184833,kl,200,97.344,119.451,22.107,205.504,13.388,97.344,1.1945
0.5,100.0,factual,fact_00454_Albert Outler,3320184833,kl,200,96.613,99.454,2.842,223.506,13.81,96.613,0.9945
0.5,100.0,factual,fact_00464_Damon Herriman,3320184833,kl,200,95.659,85.942,-9.716,226.204,14.103,95.978,0.8594
0.5,100.0,factual,fact_00486_Fidel Castro,3320184833,kl,200,95.426,80.281,-15.145,208.38,18.225,95.426,0.8028
0.5,100.0,factual,fact_00495_Ariel Behar,3320184833,kl,200,95.631,91.868,-3.763,217.793,12.299,95.635,0.9187
0.5,100.0,factual,fact_00498_DeAnna Bennett,3320184833,kl,200,52.512,53.58,1.068,110.203,18.835,95.512,0.5358
0.5,100.0,factual,fact_00012_Braulio Lara,3320184833,kl,200,95.849,100.7,4.851,205.489,14.747,96.037,1.007
0.5,100.0,factual,fact_00039_Chris Duffield,3320184833,kl,200,96.163,96.843,0.68,293.809,26.907,96.162,0.9684
0.5,100.0,factual,fact_00043_Alexander Vovin,3320184833,kl,200,27.781,33.862,6.081,73.971,17.015,96.781,0.3386
0.5,100.0,factual,fact_00085_Dascha Polanco,3320184833,kl,200,95.794,78.5,-17.293,226.041,17.453,95.794,0.785
0.5,100.0,factual,fact_00088_Blair Tugman,3320184833,kl,200,95.376,76.647,-18.729,195.39,13.24,95.376,0.7665
0.5,100.0,factual,fact_00098_Adnan Sami,3320184833,kl,200,84.973,92.535,7.562,191.499,14.502,96.636,0.9254
0.5,100.0,factual,fact_00110_Andreea Marin,3320184833,kl,200,95.792,98.115,2.322,215.388,13.402,96.223,0.9811
0.5,100.0,factual,fact_00116_Bobo Baldé,3320184833,kl,200,95.633,130.672,35.039,178.562,13.42,95.797,1.3067
0.5,100.0,factual,fact_00120_Erich Hartmann,3320184833,kl,200,96.316,102.226,5.91,205.771,16.791,96.316,1.0223
0.5,100.0,factual,fact_00133_Daniel Bedingfield,3320184833,kl,200,96.756,82.116,-14.64,281.197,26.857,96.756,0.8212
0.5,100.0,factual,fact_00134_Celâl Bayar,3320184833,kl,200,95.559,124.494,28.935,216.979,12.384,95.559,1.2449
0.5,100.0,factual,fact_00163_Alexandre Hohagen,3320184833,kl,200,95.043,114.924,19.881,233.649,12.838,95.168,1.1492
0.5,100.0,factual,fact_00184_Dana Awartani,3320184833,kl,200,95.267,105.913,10.646,210.345,11.704,95.303,1.0591
0.5,100.0,factual,fact_00185_Brianna Keilar,3320184833,kl,200,94.395,99.153,4.758,236.549,15.879,94.395,0.9915
0.5,100.0,factual,fact_00202_Ahsee Tuala,3320184833,kl,200,94.426,100.104,5.678,198.562,16.779,95.892,1.001
0.5,100.0,factual,fact_00204_Don DeLillo,3320184833,kl,200,96.434,113.645,17.211,227.983,15.387,96.434,1.1365
0.5,100.0,factual,fact_00207_Elizabeth Inglis,3320184833,kl,200,8.82,7.312,-1.508,16.49,12.292,95.82,0.0731
0.5,100.0,factual,fact_00247_Diafra Sakho,3320184833,kl,200,94.141,101.176,7.035,261.709,23.757,94.141,1.0118
0.5,100.0,factual,fact_00249_Fahadh Faasil,3320184833,kl,200,97.102,101.244,4.142,235.492,16.883,97.102,1.0124
0.5,100.0,factual,fact_00257_Camille Paulus,3320184833,kl,200,90.438,100.583,10.145,130.368,16.278,94.576,1.0058
0.5,100.0,factual,fact_00258_Charley Boorman,3320184833,kl,200,96.38,92.469,-3.911,225.646,12.688,96.38,0.9247
0.5,100.0,factual,fact_00263_Billy Snedden,3320184833,kl,200,13.338,13.138,-0.199,30.964,10.875,96.338,0.1314
0.5,100.0,factual,fact_00276_Carol Dweck,3320184833,kl,200,96.931,63.304,-33.628,233.596,14.422,96.931,0.633
0.5,100.0,factual,fact_00286_Amr Diab,3320184833,kl,200,18.191,9.616,-8.575,72.103,18.386,95.691,0.0962
0.5,100.0,factual,fact_00312_Adel Emam,3320184833,kl,200,94.143,70.226,-23.917,187.775,16.405,95.131,0.7023
0.5,100.0,factual,fact_00315_Billy Conigliaro,3320184833,kl,200,95.38,100.688,5.308,230.92,15.262,96.875,1.0069
0.5,100.0,factual,fact_00316_Arif Mohammad Khan,3320184833,kl,200,95.774,77.537,-18.237,232.237,13.46,95.811,0.7754
0.5,100.0,factual,fact_00349_Deyverson,3320184833,kl,200,92.702,105.358,12.656,209.207,17.563,95.912,1.0536
0.5,100.0,factual,fact_00351_Cris Cyborg,3320184833,kl,200,94.781,76.449,-18.332,195.282,13.402,95.73,0.7645
0.5,100.0,factual,fact_00371_Carrie Ann Inaba,3320184833,kl,200,95.858,114.332,18.474,278.702,29.286,95.858,1.1433
0.5,100.0,factual,fact_00377_Christian Almeida,3320184833,kl,200,95.915,100.616,4.701,233.331,14.567,96.334,1.0062
0.5,100.0,factual,fact_00394_Danny Almonte,3320184833,kl,200,96.172,87.66,-8.511,243.265,17.552,96.172,0.8766
0.5,100.0,factual,fact_00420_Carlos Ghosn,3320184833,kl,200,96.284,98.095,1.811,221.345,15.525,96.541,0.9809
0.5,100.0,factual,fact_00425_Angela Bairstow,3320184833,kl,200,13.188,14.88,1.693,39.235,14.372,95.188,0.1488
0.5,100.0,factual,fact_00427_Ernestine Eckstein,3320184833,kl,200,93.518,96.171,2.653,235.993,14.45,96.275,0.9617
0.5,100.0,factual,fact_00452_Alice Torriani,3320184833,kl,200,94.761,89.038,-5.723,215.243,18.793,96.537,0.8904
0.5,100.0,factual,fact_00460_Annie Landouw,3320184833,kl,200,96.051,71.968,-24.083,201.604,17.625,96.051,0.7197
0.5,100.0,factual,fact_00466_Feroze Gandhi,3320184833,kl,200,95.884,102.51,6.626,199.566,12.014,95.884,1.0251
0.5,100.0,factual,fact_00489_Bir Hambir,3320184833,kl,200,96.523,114.161,17.637,233.799,13.859,96.523,1.1416
0.5,100.0,factual,fact_00492_Date Narikuni,3320184833,kl,200,95.599,93.845,-1.754,162.051,11.816,96.455,0.9385
0.5,100.0,factual,fact_00003_Fernando da Costa Novaes,3320184833,kl,200,96.297,123.898,27.601,206.616,13.551,96.297,1.239
0.5,100.0,factual,fact_00007_Cheyenne Brando,3320184833,kl,200,24.76,5.692,-19.068,97.583,23.417,95.26,0.0569
0.5,100.0,factual,fact_00015_Amr Shabana,3320184833,kl,200,94.988,91.011,-3.977,242.695,18.25,94.988,0.9101
0.5,100.0,factual,fact_00017_Abdulqawi Yusuf,3320184833,kl,200,96.005,78.759,-17.246,220.793,15.812,96.566,0.7876
0.5,100.0,factual,fact_00025_Carlos P. Romulo,3320184833,kl,200,94.669,96.591,1.922,192.577,16.093,96.403,0.9659
0.5,100.0,factual,fact_00040_Daniil Medvedev,3320184833,kl,200,96.902,108.556,11.655,200.968,17.889,96.902,1.0856
0.5,100.0,factual,fact_00087_Chris John (boxer),3320184833,kl,200,96.306,60.536,-35.77,228.294,17.959,96.409,0.6054
0.5,100.0,factual,fact_00114_Ahn Jae-hyun,3320184833,kl,200,90.486,71.687,-18.799,194.054,15.294,95.773,0.7169
0.5,100.0,factual,fact_00118_Chacho Gaytán,3320184833,kl,200,95.897,85.736,-10.161,200.689,12.118,95.992,0.8574
0.5,100.0,factual,fact_00140_André Le Nôtre,3320184833,kl,200,97.197,105.624,8.427,231.501,11.515,97.197,1.0562
0.5,100.0,factual,fact_00199_Djimon Hounsou,3320184833,kl,200,19.478,15.996,-3.482,58.231,18.306,96.478,0.16
0.5,100.0,factual,fact_00223_Ahmed Mumin Warfa,3320184833,kl,200,57.081,60.704,3.623,126.832,14.609,96.081,0.607
0.5,100.0,factual,fact_00226_Dewi Sartika,3320184833,kl,200,96.066,106.278,10.212,218.414,19.37,96.066,1.0628
0.5,100.0,factual,fact_00260_Douglas Wood (engineer),3320184833,kl,200,96.57,77.086,-19.484,245.287,14.321,97.042,0.7709
0.5,100.0,factual,fact_00296_Akbar Hossain,3320184833,kl,200,95.47,80.565,-14.905,229.076,13.821,95.47,0.8056
0.5,100.0,factual,fact_00307_Abdullahi Mohammad Ahmad Hassan,3320184833,kl,200,97.094,94.157,-2.937,221.863,15.242,97.429,0.9416
0.5,100.0,factual,fact_00332_Cha Eun-woo,3320184833,kl,200,19.591,25.879,6.287,43.043,16.6,95.591,0.2588
0.5,100.0,factual,fact_00333_Abdul Halik Hudu,3320184833,kl,200,96.104,92.856,-3.248,213.624,11.617,96.431,0.9286
0.5,100.0,factual,fact_00348_Charles Allen (jurist),3320184833,kl,200,95.764,142.763,46.999,208.211,17.069,95.906,1.4276
0.5,100.0,factual,fact_00366_Deitrick Haddon,3320184833,kl,200,95.347,120.789,25.442,233.822,20.846,95.347,1.2079
0.5,100.0,factual,fact_00367_Andreas Ivanschitz,3320184833,kl,200,94.704,91.358,-3.346,164.765,17.202,97.005,0.9136
0.5,100.0,factual,fact_00401_Balázs Bekő,3320184833,kl,200,95.539,94.214,-1.325,221.714,12.952,96.853,0.9421
0.5,100.0,factual,fact_00449_Alen Omić,3320184833,kl,200,95.694,108.794,13.101,195.34,18.569,95.694,1.0879
0.5,100.0,factual,fact_00462_Bhāskara I,3320184833,kl,200,95.753,106.618,10.865,209.634,15.007,95.753,1.0662
0.5,100.0,factual,fact_00006_David Galloway (writer),3320184833,kl,200,96.444,93.933,-2.511,230.269,14.891,96.844,0.9393
0.5,100.0,factual,fact_00044_Cobhams Asuquo,3320184833,kl,200,93.148,72.496,-20.653,219.442,14.205,93.148,0.725
0.5,100.0,factual,fact_00063_Ayman al-Zawahiri,3320184833,kl,200,94.747,93.66,-1.087,180.121,15.844,95.598,0.9366
0.5,100.0,factual,fact_00064_Diego Suarez (garden designer),3320184833,kl,200,96.572,87.184,-9.388,233.711,13.188,96.572,0.8718
0.5,100.0,factual,fact_00093_David Oyite-Ojok,3320184833,kl,200,93.881,65.099,-28.782,228.486,13.168,95.059,0.651
0.5,100.0,factual,fact_00108_Bhuma Nagi Reddy,3320184833,kl,200,93.096,91.871,-1.225,190.305,16.623,93.304,0.9187
0.5,100.0,factual,fact_00119_Bastian Schweinsteiger,3320184833,kl,200,45.472,32.502,-12.97,83.093,15.255,94.972,0.325
0.5,100.0,factual,fact_00162_Aleksandar Kolarov,3320184833,kl,200,92.963,102.991,10.028,198.178,15.583,96.758,1.0299
0.5,100.0,factual,fact_00166_Emcee N.I.C.E.,3320184833,kl,200,95.647,115.911,20.264,209.683,12.204,95.647,1.1591
0.5,100.0,factual,fact_00182_Diosdado Cabello,3320184833,kl,200,95.122,102.98,7.859,217.065,13.14,95.122,1.0298
0.5,100.0,factual,fact_00188_Cédric Bakambu,3320184833,kl,200,93.272,91.837,-1.435,205.45,14.147,93.537,0.9184
0.5,100.0,factual,fact_00230_Abdul Ilah Khatib,3320184833,kl,200,94.382,73.479,-20.903,169.226,16.309,95.984,0.7348
0.5,100.0,factual,fact_00304_Abdelhamid Shabana,3320184833,kl,200,96.689,105.477,8.788,197.004,12.877,96.798,1.0548
0.5,100.0,factual,fact_00343_Ameyaw Debrah,3320184833,kl,200,94.356,102.293,7.936,186.399,14.884,94.691,1.0229
0.5,100.0,factual,fact_00362_Aert van der Neer,3320184833,kl,200,84.958,79.02,-5.938,159.842,14.426,96.294,0.7902
0.5,100.0,factual,fact_00364_Blanca Errázuriz,3320184833,kl,200,23.434,19.758,-3.676,58.52,13.873,95.934,0.1976
0.5,100.0,factual,fact_00376_14th Dalai Lama,3320184833,kl,200,96.525,83.633,-12.892,243.737,14.251,96.525,0.8363
0.5,100.0,factual,fact_00384_Andry Rajoelina,3320184833,kl,200,95.928,93.168,-2.761,212.12,12.914,95.928,0.9317
0.5,100.0,factual,fact_00421_Anurag Kashyap,3320184833,kl,200,95.587,111.539,15.951,200.044,19.854,95.588,1.1154
0.5,100.0,factual,fact_00459_Felician of Foligno,3320184833,kl,200,48.978,54.024,5.046,123.102,17.207,95.478,0.5402
0.5,100.0,factual,fact_00032_Flavio Méndez Santiago,3320184833,kl,200,95.959,82.384,-13.575,227.738,14.186,96.088,0.8238
0.5,100.0,factual,fact_00053_Andriy Yarmolenko,3320184833,kl,200,96.031,114.825,18.793,210.867,14.443,96.031,1.1482
0.5,100.0,factual,fact_00127_Ezechiel N'Douassel,3320184833,kl,200,93.93,92.946,-0.984,203.337,13.463,94.606,0.9295
0.5,100.0,factual,fact_00131_Aditya Kalyanpur,3320184833,kl,200,96.23,97.062,0.833,238.565,19.417,96.23,0.9706
0.5,100.0,factual,fact_00264_Esteban Espíndola,3320184833,kl,200,94.345,96.955,2.61,218.304,13.618,96.133,0.9695
0.5,100.0,factual,fact_00335_Carl Braun (obstetrician),3320184833,kl,200,96.537,92.492,-4.046,260.728,17.477,96.537,0.9249
0.5,100.0,factual,fact_00345_Ana Cláudia Bolzan,3320184833,kl,200,51.484,52.832,1.347,116.842,14.655,97.484,0.5283
0.5,100.0,factual,fact_00347_Evgeny Shalunov,3320184833,kl,200,96.276,103.596,7.32,215.444,17.818,96.276,1.036
0.5,100.0,factual,fact_00444_Charles B. McVay III,3320184833,kl,200,95.26,95.607,0.347,205.087,14.402,96.006,0.9561
0.5,100.0,factual,fact_00302_Enamul Haque (engineer),3320184833,kl,200,96.158,101.601,5.443,238.848,17.352,96.158,1.016
0.5,100.0,factual,fact_00418_A. K. Ramanujan,3320184833,kl,200,94.603,102.035,7.432,217.849,20.311,96.725,1.0204
0.5,100.0,factual,"fact_00080_Felipe (footballer, born 1977)",3320184833,kl,200,51.125,37.688,-13.437,130.215,16.157,97.125,0.3769
0.5,100.0,factual,fact_00471_D. B. Nihalsinghe,3320184833,kl,200,74.863,98.128,23.264,148.655,16.262,94.895,0.9813
0.5,100.0,factual,fact_00478_F. Gwynplaine MacIntyre,3320184833,kl,200,94.527,76.88,-17.646,215.684,14.48,94.527,0.7688
0.5,100.0,factual,fact_00491_Avraham Eilam-Amzallag,3320184833,kl,200,89.299,73.31,-15.989,188.746,16.572,95.148,0.7331
0.5,100.0,factual,fact_00048_Don Beard,3320184834,kl,200,88.937,98.448,9.511,208.925,15.155,94.557,0.9845
0.5,100.0,factual,fact_00078_Chi Pu,3320184834,kl,200,94.809,101.832,7.023,218.951,15.055,94.809,1.0183
0.5,100.0,factual,fact_00097_Chris Cuomo,3320184834,kl,200,95.387,110.845,15.458,223.166,18.319,95.387,1.1085
0.5,100.0,factual,fact_00152_Felix Newman,3320184834,kl,200,95.936,94.757,-1.179,309.174,25.795,95.936,0.9476
0.5,100.0,factual,fact_00154_Earl Garrison,3320184834,kl,200,95.208,99.909,4.701,202.523,15.779,95.208,0.9991
0.5,100.0,factual,fact_00193_Bobby Fischer,3320184834,kl,200,0.0,-0.0,-0.0,0.0,0.0,95.93,-0.0
0.5,100.0,factual,fact_00227_Alf Garland,3320184834,kl,200,94.624,105.519,10.894,231.372,19.531,94.624,1.0552
0.5,100.0,factual,fact_00270_Daniel Ek,3320184834,kl,200,96.156,79.119,-17.037,220.324,17.78,96.156,0.7912
0.5,100.0,factual,fact_00300_Coco Chanel,3320184834,kl,200,95.114,95.299,0.185,241.096,15.884,95.114,0.953
0.5,100.0,factual,fact_00354_Bobby Thomson,3320184834,kl,200,54.477,54.301,-0.176,105.434,19.671,95.977,0.543
0.5,100.0,factual,fact_00356_Eric Winter,3320184834,kl,200,97.323,92.112,-5.211,223.637,16.199,97.352,0.9211
0.5,100.0,factual,fact_00374_Cicero,3320184834,kl,200,95.928,91.247,-4.68,223.68,15.195,95.928,0.9125
0.5,100.0,factual,fact_00396_Andy Middleton,3320184834,kl,200,95.203,82.884,-12.319,231.456,16.452,95.203,0.8288
0.5,100.0,factual,fact_00397_Anderson Silva,3320184834,kl,200,96.043,99.243,3.2,235.267,13.125,96.043,0.9924
0.5,100.0,factual,fact_00399_Edgar Bennett,3320184834,kl,200,94.849,104.036,9.187,195.333,17.955,94.849,1.0404
0.5,100.0,factual,fact_00433_Aaron Burr,3320184834,kl,200,96.477,69.548,-26.929,228.527,16.82,96.477,0.6955
0.5,100.0,factual,fact_00027_Arthur Ewert,3320184834,kl,200,95.168,101.563,6.395,229.371,15.923,95.168,1.0156
0.5,100.0,factual,fact_00045_David Bogue,3320184834,kl,200,96.669,96.795,0.126,223.285,13.168,96.669,0.968
0.5,100.0,factual,fact_00058_Danny Faure,3320184834,kl,200,96.637,107.59,10.953,197.717,12.186,96.653,1.0759
0.5,100.0,factual,fact_00066_Daniel Alexander Cameron,3320184834,kl,200,96.25,98.043,1.793,277.746,24.653,96.25,0.9804
0.5,100.0,factual,fact_00075_Antonio Leviste,3320184834,kl,200,22.646,17.496,-5.15,55.864,14.047,95.646,0.175
0.5,100.0,factual,fact_00084_Alfred Hitchcock,3320184834,kl,200,94.383,103.743,9.36,215.627,16.795,95.84,1.0374
0.5,100.0,factual,fact_00086_Amelia Earhart,3320184834,kl,200,95.703,95.322,-0.381,225.226,14.395,95.703,0.9532
0.5,100.0,factual,fact_00109_Charmion King,3320184834,kl,200,95.655,104.847,9.192,215.408,14.622,95.655,1.0485
0.5,100.0,factual,fact_00132_Dennis Andersson,3320184834,kl,200,94.719,119.214,24.495,222.517,18.401,94.719,1.1921
0.5,100.0,factual,fact_00138_Diana Ivanova,3320184834,kl,200,95.212,96.112,0.9,211.076,11.892,95.26,0.9611
0.5,100.0,factual,fact_00142_Cierre Wood,3320184834,kl,200,95.181,119.637,24.456,214.979,12.961,95.306,1.1964
0.5,100.0,factual,fact_00145_Carmelo Anthony,3320184834,kl,200,95.778,102.89,7.112,234.049,14.28,95.778,1.0289
0.5,100.0,factual,fact_00146_Asafa Powell,3320184834,kl,200,95.548,97.707,2.159,229.357,16.296,95.548,0.9771
0.5,100.0,factual,fact_00181_Chris Woakes,3320184834,kl,200,95.749,93.61,-2.14,215.603,13.96,95.966,0.9361
0.5,100.0,factual,fact_00198_Benjamin Lawrence Reid,3320184834,kl,200,12.977,18.092,5.116,35.283,15.197,95.977,0.1809
0.5,100.0,factual,fact_00208_Fifi Cooper,3320184834,kl,200,93.996,125.875,31.879,211.252,14.869,94.482,1.2588
0.5,100.0,factual,fact_00239_Bif Naked,3320184834,kl,200,95.553,85.62,-9.933,218.595,12.214,96.466,0.8562
0.5,100.0,factual,fact_00245_Dominique Blake,3320184834,kl,200,95.249,105.199,9.95,209.369,12.066,95.427,1.052
0.5,100.0,factual,fact_00250_Dr. Dre,3320184834,kl,200,95.734,98.902,3.168,240.538,15.811,95.734,0.989
0.5,100.0,factual,fact_00255_Caitlin Lowe,3320184834,kl,200,95.762,106.074,10.313,220.057,18.546,95.762,1.0607
0.5,100.0,factual,fact_00275_Belisarius,3320184834,kl,200,93.379,100.906,7.527,207.333,16.365,96.402,1.0091
0.5,100.0,factual,fact_00309_Diego Godín,3320184834,kl,200,96.745,106.459,9.714,225.929,15.057,96.756,1.0646
0.5,100.0,factual,fact_00321_Bob Marley,3320184834,kl,200,96.488,83.393,-13.094,230.945,12.062,96.488,0.8339
0.5,100.0,factual,fact_00328_Dana Ashbrook,3320184834,kl,200,96.592,120.894,24.302,230.347,29.52,96.634,1.2089
0.5,100.0,factual,fact_00344_Cleopatra,3320184834,kl,200,90.007,92.804,2.797,241.602,14.986,96.716,0.928
0.5,100.0,factual,fact_00368_Clancy Brown,3320184834,kl,200,95.094,108.249,13.155,215.317,12.722,95.094,1.0825
0.5,100.0,factual,fact_00378_Arthur Wakefield,3320184834,kl,200,95.041,110.106,15.065,198.6,9.935,95.193,1.1011
0.5,100.0,factual,fact_00404_Abraham Ancer,3320184834,kl,200,96.436,103.819,7.383,206.69,12.984,96.436,1.0382
0.5,100.0,factual,fact_00430_Ezekiel Elliott,3320184834,kl,200,94.116,92.126,-1.99,214.954,14.319,94.684,0.9213
0.5,100.0,factual,fact_00448_Carol Chell,3320184834,kl,200,97.053,95.0,-2.053,235.645,23.802,97.344,0.95
0.5,100.0,factual,fact_00454_Albert Outler,3320184834,kl,200,93.632,92.937,-0.695,195.573,15.753,96.613,0.9294
0.5,100.0,factual,fact_00464_Damon Herriman,3320184834,kl,200,95.676,98.527,2.852,229.581,19.13,95.978,0.9853
0.5,100.0,factual,fact_00486_Fidel Castro,3320184834,kl,200,91.93,87.728,-4.202,223.071,15.499,95.426,0.8773
0.5,100.0,factual,fact_00495_Ariel Behar,3320184834,kl,200,95.635,99.113,3.478,213.535,16.071,95.635,0.9911
0.5,100.0,factual,fact_00498_DeAnna Bennett,3320184834,kl,200,95.512,76.904,-18.608,225.559,17.843,95.512,0.769
0.5,100.0,factual,fact_00012_Braulio Lara,3320184834,kl,200,96.037,117.821,21.784,231.433,15.774,96.037,1.1782
0.5,100.0,factual,fact_00039_Chris Duffield,3320184834,kl,200,92.488,104.279,11.791,167.082,18.188,96.162,1.0428
0.5,100.0,factual,fact_00043_Alexander Vovin,3320184834,kl,200,96.781,135.97,39.189,193.843,9.897,96.781,1.3597
0.5,100.0,factual,fact_00085_Dascha Polanco,3320184834,kl,200,95.794,88.214,-7.58,241.189,15.023,95.794,0.8821
0.5,100.0,factual,fact_00088_Blair Tugman,3320184834,kl,200,94.409,113.855,19.446,216.336,15.252,95.376,1.1385
0.5,100.0,factual,fact_00098_Adnan Sami,3320184834,kl,200,96.636,97.267,0.632,214.7,11.791,96.636,0.9727
0.5,100.0,factual,fact_00110_Andreea Marin,3320184834,kl,200,96.209,112.704,16.495,210.487,13.118,96.223,1.127
0.5,100.0,factual,fact_00116_Bobo Baldé,3320184834,kl,200,95.797,100.458,4.661,215.298,12.605,95.797,1.0046
0.5,100.0,factual,fact_00120_Erich Hartmann,3320184834,kl,200,96.316,109.855,13.539,203.946,9.352,96.316,1.0985
0.5,100.0,factual,fact_00133_Daniel Bedingfield,3320184834,kl,200,91.953,103.478,11.525,224.687,16.647,96.756,1.0348
0.5,100.0,factual,fact_00134_Celâl Bayar,3320184834,kl,200,95.559,105.263,9.703,193.892,11.443,95.559,1.0526
0.5,100.0,factual,fact_00163_Alexandre Hohagen,3320184834,kl,200,95.168,100.676,5.508,202.955,14.028,95.168,1.0068
0.5,100.0,factual,fact_00184_Dana Awartani,3320184834,kl,200,94.296,95.846,1.55,195.571,13.791,95.303,0.9585
0.5,100.0,factual,fact_00185_Brianna Keilar,3320184834,kl,200,94.395,91.289,-3.105,203.628,11.643,94.395,0.9129
0.5,100.0,factual,fact_00202_Ahsee Tuala,3320184834,kl,200,94.982,92.289,-2.693,228.294,13.367,95.892,0.9229
0.5,100.0,factual,fact_00204_Don DeLillo,3320184834,kl,200,96.392,145.356,48.964,199.785,11.055,96.434,1.4536
0.5,100.0,factual,fact_00207_Elizabeth Inglis,3320184834,kl,200,95.82,98.321,2.501,215.214,16.574,95.82,0.9832
0.5,100.0,factual,fact_00247_Diafra Sakho,3320184834,kl,200,94.141,105.171,11.03,221.76,16.388,94.141,1.0517
0.5,100.0,factual,fact_00249_Fahadh Faasil,3320184834,kl,200,95.934,105.381,9.448,206.218,15.596,97.102,1.0538
0.5,100.0,factual,fact_00257_Camille Paulus,3320184834,kl,200,94.576,103.606,9.031,210.626,13.026,94.576,1.0361
0.5,100.0,factual,fact_00258_Charley Boorman,3320184834,kl,200,15.88,23.107,7.227,41.034,10.477,96.38,0.2311
0.5,100.0,factual,fact_00263_Billy Snedden,3320184834,kl,200,96.338,88.828,-7.509,230.294,15.268,96.338,0.8883
0.5,100.0,factual,fact_00276_Carol Dweck,3320184834,kl,200,93.582,94.795,1.213,168.321,17.139,96.931,0.948
0.5,100.0,factual,fact_00286_Amr Diab,3320184834,kl,200,95.638,108.031,12.393,220.32,12.733,95.691,1.0803
0.5,100.0,factual,fact_00312_Adel Emam,3320184834,kl,200,93.115,100.024,6.91,207.926,15.317,95.131,1.0002
0.5,100.0,factual,fact_00315_Billy Conigliaro,3320184834,kl,200,96.875,100.609,3.734,247.143,15.222,96.875,1.0061
