k,mode,L,prompt_id,B_user,queries_served,queries_total,cut,spend_total,S_total,recall
5.0,oracle,50,bookmia.07.40,1600,6,6,0,693.44,738.38,0.5567
5.0,oracle,50,bookmia.07.40,3200,6,6,0,693.44,738.38,0.5567
5.0,oracle,50,bookmia.07.41,inf,6,6,0,636.46,892.3,0.1893
5.0,oracle,50,bookmia.07.41,50,0,6,1,636.46,892.3,0.0
5.0,oracle,50,bookmia.07.41,100,0,6,1,636.46,892.3,0.0
5.0,oracle,50,bookmia.07.41,200,1,6,1,636.46,892.3,0.0
5.0,oracle,50,bookmia.07.41,400,3,6,1,636.46,892.3,0.0
5.0,oracle,50,bookmia.07.41,800,6,6,0,636.46,892.3,0.1893
5.0,oracle,50,bookmia.07.41,1600,6,6,0,636.46,892.3,0.1893
5.0,oracle,50,bookmia.07.41,3200,6,6,0,636.46,892.3,0.1893
5.0,oracle,50,bookmia.07.43,inf,5,5,0,566.45,800.47,0.3228
5.0,oracle,50,bookmia.07.43,50,0,5,1,566.45,800.47,0.0
5.0,oracle,50,bookmia.07.43,100,0,5,1,566.45,800.47,0.0
5.0,oracle,50,bookmia.07.43,200,1,5,1,566.45,800.47,0.0
5.0,oracle,50,bookmia.07.43,400,3,5,1,566.45,800.47,0.1746
5.0,oracle,50,bookmia.07.43,800,5,5,0,566.45,800.47,0.3228
5.0,oracle,50,bookmia.07.43,1600,5,5,0,566.45,800.47,0.3228
5.0,oracle,50,bookmia.07.43,3200,5,5,0,566.45,800.47,0.3228
5.0,oracle,50,bookmia.07.44,inf,6,6,0,786.46,835.07,0.2762
5.0,oracle,50,bookmia.07.44,50,0,6,1,786.46,835.07,0.0
5.0,oracle,50,bookmia.07.44,100,0,6,1,786.46,835.07,0.0
5.0,oracle,50,bookmia.07.44,200,1,6,1,786.46,835.07,0.0
5.0,oracle,50,bookmia.07.44,400,3,6,1,786.46,835.07,0.1619
5.0,oracle,50,bookmia.07.44,800,6,6,0,786.46,835.07,0.2762
5.0,oracle,50,bookmia.07.44,1600,6,6,0,786.46,835.07,0.2762
5.0,oracle,50,bookmia.07.44,3200,6,6,0,786.46,835.07,0.2762
5.0,oracle,50,bookmia.07.47,inf,6,6,0,716.18,857.05,0.1878
5.0,oracle,50,bookmia.07.47,50,0,6,1,716.18,857.05,0.0
5.0,oracle,50,bookmia.07.47,100,0,6,1,716.18,857.05,0.0
5.0,oracle,50,bookmia.07.47,200,0,6,1,716.18,857.05,0.0
5.0,oracle,50,bookmia.07.47,400,2,6,1,716.18,857.05,0.1878
5.0,oracle,50,bookmia.07.47,800,6,6,0,716.18,857.05,0.1878
5.0,oracle,50,bookmia.07.47,1600,6,6,0,716.18,857.05,0.1878
5.0,oracle,50,bookmia.07.47,3200,6,6,0,716.18,857.05,0.1878
5.0,oracle,50,bookmia.07.49,inf,5,5,0,675.47,734.84,0.7273
5.0,oracle,50,bookmia.07.49,50,0,5,1,675.47,734.84,0.0
5.0,oracle,50,bookmia.07.49,100,0,5,1,675.47,734.84,0.0
5.0,oracle,50,bookmia.07.49,200,1,5,1,675.47,734.84,0.1388
5.0,oracle,50,bookmia.07.49,400,2,5,1,675.47,734.84,0.3254
5.0,oracle,50,bookmia.07.49,800,5,5,0,675.47,734.84,0.7273
5.0,oracle,50,bookmia.07.49,1600,5,5,0,675.47,734.84,0.7273
5.0,oracle,50,bookmia.07.49,3200,5,5,0,675.47,734.84,0.7273
5.0,oracle,50,bookmia.07.53,inf,6,6,0,685.92,787.79,0.1509
5.0,oracle,50,bookmia.07.53,50,0,6,1,685.92,787.79,0.0
5.0,oracle,50,bookmia.07.53,100,0,6,1,685.92,787.79,0.0
5.0,oracle,50,bookmia.07.53,200,1,6,1,685.92,787.79,0.0
5.0,oracle,50,bookmia.07.53,400,3,6,1,685.92,787.79,0.0
5.0,oracle,50,bookmia.07.53,800,6,6,0,685.92,787.79,0.1509
5.0,oracle,50,bookmia.07.53,1600,6,6,0,685.92,787.79,0.1509
5.0,oracle,50,bookmia.07.53,3200,6,6,0,685.92,787.79,0.1509
5.0,oracle,50,bookmia.07.54,inf,6,6,0,717.75,857.56,0.379
5.0,oracle,50,bookmia.07.54,50,0,6,1,717.75,857.56,0.0
5.0,oracle,50,bookmia.07.54,100,0,6,1,717.75,857.56,0.0
5.0,oracle,50,bookmia.07.54,200,2,6,1,717.75,857.56,0.0
5.0,oracle,50,bookmia.07.54,400,3,6,1,717.75,857.56,0.1826
5.0,oracle,50,bookmia.07.54,800,6,6,0,717.75,857.56,0.379
5.0,oracle,50,bookmia.07.54,1600,6,6,0,717.75,857.56,0.379
5.0,oracle,50,bookmia.07.54,3200,6,6,0,717.75,857.56,0.379
5.0,oracle,50,bookmia.07.55,inf,5,5,0,590.03,755.95,0.3971
5.0,oracle,50,bookmia.07.55,50,0,5,1,590.03,755.95,0.0
5.0,oracle,50,bookmia.07.55,100,0,5,1,590.03,755.95,0.0
5.0,oracle,50,bookmia.07.55,200,1,5,1,590.03,755.95,0.2108
5.0,oracle,50,bookmia.07.55,400,2,5,1,590.03,755.95,0.2108
5.0,oracle,50,bookmia.07.55,800,5,5,0,590.03,755.95,0.3971
5.0,oracle,50,bookmia.07.55,1600,5,5,0,590.03,755.95,0.3971
5.0,oracle,50,bookmia.07.55,3200,5,5,0,590.03,755.95,0.3971
5.0,oracle,50,bookmia.07.56,inf,5,5,0,552.66,726.71,0.1891
5.0,oracle,50,bookmia.07.56,50,0,5,1,552.66,726.71,0.0
5.0,oracle,50,bookmia.07.56,100,1,5,1,552.66,726.71,0.0
5.0,oracle,50,bookmia.07.56,200,1,5,1,552.66,726.71,0.0
5.0,oracle,50,bookmia.07.56,400,3,5,1,552.66,726.71,0.1741
5.0,oracle,50,bookmia.07.56,800,5,5,0,552.66,726.71,0.1891
5.0,oracle,50,bookmia.07.56,1600,5,5,0,552.66,726.71,0.1891
5.0,oracle,50,bookmia.07.56,3200,5,5,0,552.66,726.71,0.1891
5.0,oracle,50,bookmia.07.57,inf,6,6,0,747.7,986.03,0.1643
5.0,oracle,50,bookmia.07.57,50,0,6,1,747.7,986.03,0.0
5.0,oracle,50,bookmia.07.57,100,0,6,1,747.7,986.03,0.0
5.0,oracle,50,bookmia.07.57,200,1,6,1,747.7,986.03,0.0
5.0,oracle,50,bookmia.07.57,400,3,6,1,747.7,986.03,0.0
5.0,oracle,50,bookmia.07.57,800,6,6,0,747.7,986.03,0.1643
5.0,oracle,50,bookmia.07.57,1600,6,6,0,747.7,986.03,0.1643
5.0,oracle,50,bookmia.07.57,3200,6,6,0,747.7,986.03,0.1643
5.0,oracle,50,bookmia.07.59,inf,6,6,0,650.06,786.34,0.1719
5.0,oracle,50,bookmia.07.59,50,0,6,1,650.06,786.34,0.0
5.0,oracle,50,bookmia.07.59,100,1,6,1,650.06,786.34,0.0
5.0,oracle,50,bookmia.07.59,200,1,6,1,650.06,786.34,0.0
5.0,oracle,50,bookmia.07.59,400,3,6,1,650.06,786.34,0.0
5.0,oracle,50,bookmia.07.59,800,6,6,0,650.06,786.34,0.1719
5.0,oracle,50,bookmia.07.59,1600,6,6,0,650.06,786.34,0.1719
5.0,oracle,50,bookmia.07.59,3200,6,6,0,650.06,786.34,0.1719
5.0,oracle,50,bookmia.07.61,inf,6,6,0,617.97,992.66,0.0
5.0,oracle,50,bookmia.07.61,50,0,6,1,617.97,992.66,0.0
5.0,oracle,50,bookmia.07.61,100,0,6,1,617.97,992.66,0.0
5.0,oracle,50,bookmia.07.61,200,1,6,1,617.97,992.66,0.0
5.0,oracle,50,bookmia.07.61,400,3,6,1,617.97,992.66,0.0
5.0,oracle,50,bookmia.07.61,800,6,6,0,617.97,992.66,0.0
5.0,oracle,50,bookmia.07.61,1600,6,6,0,617.97,992.66,0.0
5.0,oracle,50,bookmia.07.61,3200,6,6,0,617.97,992.66,0.0
5.0,oracle,50,bookmia.07.62,inf,6,6,0,662.67,866.49,0.1905
5.0,oracle,50,bookmia.07.62,50,0,6,1,662.67,866.49,0.0
5.0,oracle,50,bookmia.07.62,100,0,6,1,662.67,866.49,0.0
5.0,oracle,50,bookmia.07.62,200,1,6,1,662.67,866.49,0.0
5.0,oracle,50,bookmia.07.62,400,3,6,1,662.67,866.49,0.0
5.0,oracle,50,bookmia.07.62,800,6,6,0,662.67,866.49,0.1905
5.0,oracle,50,bookmia.07.62,1600,6,6,0,662.67,866.49,0.1905
5.0,oracle,50,bookmia.07.62,3200,6,6,0,662.67,866.49,0.1905
5.0,oracle,50,bookmia.07.63,inf,5,5,0,655.83,732.23,0.5657
5.0,oracle,50,bookmia.07.63,50,0,5,1,655.83,732.23,0.0
5.0,oracle,50,bookmia.07.63,100,0,5,1,655.83,732.23,0.0
5.0,oracle,50,bookmia.07.63,200,1,5,1,655.83,732.23,0.0
5.0,oracle,50,bookmia.07.63,400,3,5,1,655.83,732.23,0.197
5.0,oracle,50,bookmia.07.63,800,5,5,0,655.83,732.23,0.5657
5.0,oracle,50,bookmia.07.63,1600,5,5,0,655.83,732.23,0.5657
5.0,oracle,50,bookmia.07.63,3200,5,5,0,655.83,732.23,0.5657
5.0,oracle,50,bookmia.07.66,inf,6,6,0,707.8,794.34,0.1925
5.0,oracle,50,bookmia.07.66,50,0,6,1,707.8,794.34,0.0
5.0,oracle,50,bookmia.07.66,100,1,6,1,707.8,794.34,0.0
5.0,oracle,50,bookmia.07.66,200,1,6,1,707.8,794.34,0.0
5.0,oracle,50,bookmia.07.66,400,3,6,1,707.8,794.34,0.1925
5.0,oracle,50,bookmia.07.66,800,6,6,0,707.8,794.34,0.1925
5.0,oracle,50,bookmia.07.66,1600,6,6,0,707.8,794.34,0.1925
5.0,oracle,50,bookmia.07.66,3200,6,6,0,707.8,794.34,0.1925
5.0,oracle,50,bookmia.07.70,inf,6,6,0,622.96,813.37,0.1173
5.0,oracle,50,bookmia.07.70,50,0,6,1,622.96,813.37,0.0
5.0,oracle,50,bookmia.07.70,100,0,6,1,622.96,813.37,0.0
5.0,oracle,50,bookmia.07.70,200,1,6,1,622.96,813.37,0.0
5.0,oracle,50,bookmia.07.70,400,3,6,1,622.96,813.37,0.1224
5.0,oracle,50,bookmia.07.70,800,6,6,0,622.96,813.37,0.1173
5.0,oracle,50,bookmia.07.70,1600,6,6,0,622.96,813.37,0.1173
5.0,oracle,50,bookmia.07.70,3200,6,6,0,622.96,813.37,0.1173
5.0,oracle,50,bookmia.07.72,inf,6,6,0,617.55,737.15,0.2857
5.0,oracle,50,bookmia.07.72,50,0,6,1,617.55,737.15,0.0
5.0,oracle,50,bookmia.07.72,100,0,6,1,617.55,737.15,0.0
5.0,oracle,50,bookmia.07.72,200,2,6,1,617.55,737.15,0.0
5.0,oracle,50,bookmia.07.72,400,4,6,1,617.55,737.15,0.1684
5.0,oracle,50,bookmia.07.72,800,6,6,0,617.55,737.15,0.2857
5.0,oracle,50,bookmia.07.72,1600,6,6,0,617.55,737.15,0.2857
5.0,oracle,50,bookmia.07.72,3200,6,6,0,617.55,737.15,0.2857
5.0,oracle,50,bookmia.07.73,inf,5,5,0,542.91,772.98,0.5777
5.0,oracle,50,bookmia.07.73,50,0,5,1,542.91,772.98,0.0
5.0,oracle,50,bookmia.07.73,100,0,5,1,542.91,772.98,0.0
5.0,oracle,50,bookmia.07.73,200,1,5,1,542.91,772.98,0.2039
5.0,oracle,50,bookmia.07.73,400,3,5,1,542.91,772.98,0.4126
5.0,oracle,50,bookmia.07.73,800,5,5,0,542.91,772.98,0.5777
5.0,oracle,50,bookmia.07.73,1600,5,5,0,542.91,772.98,0.5777
5.0,oracle,50,bookmia.07.73,3200,5,5,0,542.91,772.98,0.5777
5.0,oracle,50,bookmia.07.77,inf,6,6,0,662.9,819.6,0.3252
5.0,oracle,50,bookmia.07.77,50,0,6,1,662.9,819.6,0.0
5.0,oracle,50,bookmia.07.77,100,0,6,1,662.9,819.6,0.0
5.0,oracle,50,bookmia.07.77,200,1,6,1,662.9,819.6,0.0
5.0,oracle,50,bookmia.07.77,400,3,6,1,662.9,819.6,0.1456
5.0,oracle,50,bookmia.07.77,800,6,6,0,662.9,819.6,0.3252
5.0,oracle,50,bookmia.07.77,1600,6,6,0,662.9,819.6,0.3252
5.0,oracle,50,bookmia.07.77,3200,6,6,0,662.9,819.6,0.3252
5.0,oracle,50,bookmia.07.80,inf,6,6,0,753.34,915.96,0.3268
5.0,oracle,50,bookmia.07.80,50,0,6,1,753.34,915.96,0.0
5.0,oracle,50,bookmia.07.80,100,0,6,1,753.34,915.96,0.0
5.0,oracle,50,bookmia.07.80,200,1,6,1,753.34,915.96,0.0
5.0,oracle,50,bookmia.07.80,400,2,6,1,753.34,915.96,0.2
5.0,oracle,50,bookmia.07.80,800,6,6,0,753.34,915.96,0.3268
5.0,oracle,50,bookmia.07.80,1600,6,6,0,753.34,915.96,0.3268
5.0,oracle,50,bookmia.07.80,3200,6,6,0,753.34,915.96,0.3268
5.0,single,0,bookmia.00.11,inf,1,1,0,724.53,616.74,0.9109
5.0,single,0,bookmia.00.11,50,0,1,1,724.53,616.74,0.0
5.0,single,0,bookmia.00.11,100,0,1,1,724.53,616.74,0.0
5.0,single,0,bookmia.00.11,200,0,1,1,724.53,616.74,0.0
5.0,single,0,bookmia.00.11,400,0,1,1,724.53,616.74,0.0
5.0,single,0,bookmia.00.11,800,1,1,0,724.53,616.74,0.9109
5.0,single,0,bookmia.00.11,1600,1,1,0,724.53,616.74,0.9109
5.0,single,0,bookmia.00.11,3200,1,1,0,724.53,616.74,0.9109
5.0,single,0,bookmia.00.26,inf,1,1,0,572.04,725.71,0.0
5.0,single,0,bookmia.00.26,50,0,1,1,572.04,725.71,0.0
5.0,single,0,bookmia.00.26,100,0,1,1,572.04,725.71,0.0
5.0,single,0,bookmia.00.26,200,0,1,1,572.04,725.71,0.0
5.0,single,0,bookmia.00.26,400,0,1,1,572.04,725.71,0.0
5.0,single,0,bookmia.00.26,800,1,1,0,572.04,725.71,0.0
5.0,single,0,bookmia.00.26,1600,1,1,0,572.04,725.71,0.0
5.0,single,0,bookmia.00.26,3200,1,1,0,572.04,725.71,0.0
5.0,single,0,bookmia.00.31,inf,1,1,0,557.58,695.33,0.0
5.0,single,0,bookmia.00.31,50,0,1,1,557.58,695.33,0.0
5.0,single,0,bookmia.00.31,100,0,1,1,557.58,695.33,0.0
5.0,single,0,bookmia.00.31,200,0,1,1,557.58,695.33,0.0
5.0,single,0,bookmia.00.31,400,0,1,1,557.58,695.33,0.0
5.0,single,0,bookmia.00.31,800,1,1,0,557.58,695.33,0.0
5.0,single,0,bookmia.00.31,1600,1,1,0,557.58,695.33,0.0
5.0,single,0,bookmia.00.31,3200,1,1,0,557.58,695.33,0.0
5.0,single,0,bookmia.00.40,inf,1,1,0,693.1,760.25,0.0
5.0,single,0,bookmia.00.40,50,0,1,1,693.1,760.25,0.0
5.0,single,0,bookmia.00.40,100,0,1,1,693.1,760.25,0.0
5.0,single,0,bookmia.00.40,200,0,1,1,693.1,760.25,0.0
5.0,single,0,bookmia.00.40,400,0,1,1,693.1,760.25,0.0
5.0,single,0,bookmia.00.40,800,1,1,0,693.1,760.25,0.0
5.0,single,0,bookmia.00.40,1600,1,1,0,693.1,760.25,0.0
5.0,single,0,bookmia.00.40,3200,1,1,0,693.1,760.25,0.0
5.0,single,0,bookmia.00.46,inf,1,1,0,564.11,800.93,0.0
5.0,single,0,bookmia.00.46,50,0,1,1,564.11,800.93,0.0
5.0,single,0,bookmia.00.46,100,0,1,1,564.11,800.93,0.0
5.0,single,0,bookmia.00.46,200,0,1,1,564.11,800.93,0.0
5.0,single,0,bookmia.00.46,400,0,1,1,564.11,800.93,0.0
5.0,single,0,bookmia.00.46,800,1,1,0,564.11,800.93,0.0
5.0,single,0,bookmia.00.46,1600,1,1,0,564.11,800.93,0.0
5.0,single,0,bookmia.00.46,3200,1,1,0,564.11,800.93,0.0
5.0,single,0,bookmia.00.48,inf,1,1,0,608.08,785.21,0.0
5.0,single,0,bookmia.00.48,50,0,1,1,608.08,785.21,0.0
5.0,single,0,bookmia.00.48,100,0,1,1,608.08,785.21,0.0
5.0,single,0,bookmia.00.48,200,0,1,1,608.08,785.21,0.0
5.0,single,0,bookmia.00.48,400,0,1,1,608.08,785.21,0.0
5.0,single,0,bookmia.00.48,800,1,1,0,608.08,785.21,0.0
5.0,single,0,bookmia.00.48,1600,1,1,0,608.08,785.21,0.0
5.0,single,0,bookmia.00.48,3200,1,1,0,608.08,785.21,0.0
5.0,single,0,bookmia.00.64,inf,1,1,0,620.77,714.04,0.0
5.0,single,0,bookmia.00.64,50,0,1,1,620.77,714.04,0.0
5.0,single,0,bookmia.00.64,100,0,1,1,620.77,714.04,0.0
5.0,single,0,bookmia.00.64,200,0,1,1,620.77,714.04,0.0
5.0,single,0,bookmia.00.64,400,0,1,1,620.77,714.04,0.0
5.0,single,0,bookmia.00.64,800,1,1,0,620.77,714.04,0.0
5.0,single,0,bookmia.00.64,1600,1,1,0,620.77,714.04,0.0
5.0,single,0,bookmia.00.64,3200,1,1,0,620.77,714.04,0.0
5.0,single,0,bookmia.00.71,inf,1,1,0,786.68,837.9,0.3897
5.0,single,0,bookmia.00.71,50,0,1,1,786.68,837.9,0.0
5.0,single,0,bookmia.00.71,100,0,1,1,786.68,837.9,0.0
5.0,single,0,bookmia.00.71,200,0,1,1,786.68,837.9,0.0
5.0,single,0,bookmia.00.71,400,0,1,1,786.68,837.9,0.0
5.0,single,0,bookmia.00.71,800,1,1,0,786.68,837.9,0.3897
5.0,single,0,bookmia.00.71,1600,1,1,0,786.68,837.9,0.3897
5.0,single,0,bookmia.00.71,3200,1,1,0,786.68,837.9,0.3897
5.0,single,0,bookmia.01.00,inf,1,1,0,639.1,853.23,0.0
5.0,single,0,bookmia.01.00,50,0,1,1,639.1,853.23,0.0
5.0,single,0,bookmia.01.00,100,0,1,1,639.1,853.23,0.0
5.0,single,0,bookmia.01.00,200,0,1,1,639.1,853.23,0.0
5.0,single,0,bookmia.01.00,400,0,1,1,639.1,853.23,0.0
5.0,single,0,bookmia.01.00,800,1,1,0,639.1,853.23,0.0
5.0,single,0,bookmia.01.00,1600,1,1,0,639.1,853.23,0.0
5.0,single,0,bookmia.01.00,3200,1,1,0,639.1,853.23,0.0
5.0,single,0,bookmia.01.01,inf,1,1,0,685.48,909.18,0.1429
5.0,single,0,bookmia.01.01,50,0,1,1,685.48,909.18,0.0
5.0,single,0,bookmia.01.01,100,0,1,1,685.48,909.18,0.0
5.0,single,0,bookmia.01.01,200,0,1,1,685.48,909.18,0.0
5.0,single,0,bookmia.01.01,400,0,1,1,685.48,909.18,0.0
5.0,single,0,bookmia.01.01,800,1,1,0,685.48,909.18,0.1429
5.0,single,0,bookmia.01.01,1600,1,1,0,685.48,909.18,0.1429
5.0,single,0,bookmia.01.01,3200,1,1,0,685.48,909.18,0.1429
5.0,single,0,bookmia.01.02,inf,1,1,0,709.64,920.57,0.0
5.0,single,0,bookmia.01.02,50,0,1,1,709.64,920.57,0.0
5.0,single,0,bookmia.01.02,100,0,1,1,709.64,920.57,0.0
5.0,single,0,bookmia.01.02,200,0,1,1,709.64,920.57,0.0
5.0,single,0,bookmia.01.02,400,0,1,1,709.64,920.57,0.0
5.0,single,0,bookmia.01.02,800,1,1,0,709.64,920.57,0.0
5.0,single,0,bookmia.01.02,1600,1,1,0,709.64,920.57,0.0
5.0,single,0,bookmia.01.02,3200,1,1,0,709.64,920.57,0.0
5.0,single,0,bookmia.01.03,inf,1,1,0,596.03,815.34,0.0
5.0,single,0,bookmia.01.03,50,0,1,1,596.03,815.34,0.0
5.0,single,0,bookmia.01.03,100,0,1,1,596.03,815.34,0.0
5.0,single,0,bookmia.01.03,200,0,1,1,596.03,815.34,0.0
5.0,single,0,bookmia.01.03,400,0,1,1,596.03,815.34,0.0
5.0,single,0,bookmia.01.03,800,1,1,0,596.03,815.34,0.0
5.0,single,0,bookmia.01.03,1600,1,1,0,596.03,815.34,0.0
5.0,single,0,bookmia.01.03,3200,1,1,0,596.03,815.34,0.0
5.0,single,0,bookmia.01.04,inf,1,1,0,664.23,889.68,0.0
5.0,single,0,bookmia.01.04,50,0,1,1,664.23,889.68,0.0
5.0,single,0,bookmia.01.04,100,0,1,1,664.23,889.68,0.0
5.0,single,0,bookmia.01.04,200,0,1,1,664.23,889.68,0.0
5.0,single,0,bookmia.01.04,400,0,1,1,664.23,889.68,0.0
5.0,single,0,bookmia.01.04,800,1,1,0,664.23,889.68,0.0
5.0,single,0,bookmia.01.04,1600,1,1,0,664.23,889.68,0.0
5.0,single,0,bookmia.01.04,3200,1,1,0,664.23,889.68,0.0
5.0,single,0,bookmia.01.07,inf,1,1,0,535.39,925.32,0.0
5.0,single,0,bookmia.01.07,50,0,1,1,535.39,925.32,0.0
5.0,single,0,bookmia.01.07,100,0,1,1,535.39,925.32,0.0
5.0,single,0,bookmia.01.07,200,0,1,1,535.39,925.32,0.0
5.0,single,0,bookmia.01.07,400,0,1,1,535.39,925.32,0.0
5.0,single,0,bookmia.01.07,800,1,1,0,535.39,925.32,0.0
5.0,single,0,bookmia.01.07,1600,1,1,0,535.39,925.32,0.0
5.0,single,0,bookmia.01.07,3200,1,1,0,535.39,925.32,0.0
5.0,single,0,bookmia.01.10,inf,1,1,0,653.16,848.71,0.0
5.0,single,0,bookmia.01.10,50,0,1,1,653.16,848.71,0.0
5.0,single,0,bookmia.01.10,100,0,1,1,653.16,848.71,0.0
5.0,single,0,bookmia.01.10,200,0,1,1,653.16,848.71,0.0
5.0,single,0,bookmia.01.10,400,0,1,1,653.16,848.71,0.0
5.0,single,0,bookmia.01.10,800,1,1,0,653.16,848.71,0.0
5.0,single,0,bookmia.01.10,1600,1,1,0,653.16,848.71,0.0
5.0,single,0,bookmia.01.10,3200,1,1,0,653.16,848.71,0.0
5.0,single,0,bookmia.01.11,inf,1,1,0,562.2,713.61,0.0
5.0,single,0,bookmia.01.11,50,0,1,1,562.2,713.61,0.0
5.0,single,0,bookmia.01.11,100,0,1,1,562.2,713.61,0.0
5.0,single,0,bookmia.01.11,200,0,1,1,562.2,713.61,0.0
5.0,single,0,bookmia.01.11,400,0,1,1,562.2,713.61,0.0
5.0,single,0,bookmia.01.11,800,1,1,0,562.2,713.61,0.0
5.0,single,0,bookmia.01.11,1600,1,1,0,562.2,713.61,0.0
5.0,single,0,bookmia.01.11,3200,1,1,0,562.2,713.61,0.0
5.0,single,0,bookmia.01.12,inf,1,1,0,652.73,928.69,0.0
5.0,single,0,bookmia.01.12,50,0,1,1,652.73,928.69,0.0
5.0,single,0,bookmia.01.12,100,0,1,1,652.73,928.69,0.0
5.0,single,0,bookmia.01.12,200,0,1,1,652.73,928.69,0.0
5.0,single,0,bookmia.01.12,400,0,1,1,652.73,928.69,0.0
5.0,single,0,bookmia.01.12,800,1,1,0,652.73,928.69,0.0
5.0,single,0,bookmia.01.12,1600,1,1,0,652.73,928.69,0.0
5.0,single,0,bookmia.01.12,3200,1,1,0,652.73,928.69,0.0
5.0,single,0,bookmia.01.14,inf,1,1,0,681.46,859.79,0.0
5.0,single,0,bookmia.01.14,50,0,1,1,681.46,859.79,0.0
5.0,single,0,bookmia.01.14,100,0,1,1,681.46,859.79,0.0
5.0,single,0,bookmia.01.14,200,0,1,1,681.46,859.79,0.0
5.0,single,0,bookmia.01.14,400,0,1,1,681.46,859.79,0.0
5.0,single,0,bookmia.01.14,800,1,1,0,681.46,859.79,0.0
5.0,single,0,bookmia.01.14,1600,1,1,0,681.46,859.79,0.0
5.0,single,0,bookmia.01.14,3200,1,1,0,681.46,859.79,0.0
5.0,single,0,bookmia.01.20,inf,1,1,0,544.24,858.71,0.0
5.0,single,0,bookmia.01.20,50,0,1,1,544.24,858.71,0.0
5.0,single,0,bookmia.01.20,100,0,1,1,544.24,858.71,0.0
5.0,single,0,bookmia.01.20,200,0,1,1,544.24,858.71,0.0
5.0,single,0,bookmia.01.20,400,0,1,1,544.24,858.71,0.0
5.0,single,0,bookmia.01.20,800,1,1,0,544.24,858.71,0.0
5.0,single,0,bookmia.01.20,1600,1,1,0,544.24,858.71,0.0
5.0,single,0,bookmia.01.20,3200,1,1,0,544.24,858.71,0.0
5.0,single,0,bookmia.01.22,inf,1,1,0,656.52,878.7,0.0
5.0,single,0,bookmia.01.22,50,0,1,1,656.52,878.7,0.0
5.0,single,0,bookmia.01.22,100,0,1,1,656.52,878.7,0.0
5.0,single,0,bookmia.01.22,200,0,1,1,656.52,878.7,0.0
5.0,single,0,bookmia.01.22,400,0,1,1,656.52,878.7,0.0
5.0,single,0,bookmia.01.22,800,1,1,0,656.52,878.7,0.0
5.0,single,0,bookmia.01.22,1600,1,1,0,656.52,878.7,0.0
5.0,single,0,bookmia.01.22,3200,1,1,0,656.52,878.7,0.0
5.0,single,0,bookmia.01.23,inf,1,1,0,652.4,802.93,0.2663
5.0,single,0,bookmia.01.23,50,0,1,1,652.4,802.93,0.0
5.0,single,0,bookmia.01.23,100,0,1,1,652.4,802.93,0.0
5.0,single,0,bookmia.01.23,200,0,1,1,652.4,802.93,0.0
5.0,single,0,bookmia.01.23,400,0,1,1,652.4,802.93,0.0
5.0,single,0,bookmia.01.23,800,1,1,0,652.4,802.93,0.2663
5.0,single,0,bookmia.01.23,1600,1,1,0,652.4,802.93,0.2663
5.0,single,0,bookmia.01.23,3200,1,1,0,652.4,802.93,0.2663
5.0,single,0,bookmia.01.26,inf,1,1,0,679.05,851.33,0.0
5.0,single,0,bookmia.01.26,50,0,1,1,679.05,851.33,0.0
5.0,single,0,bookmia.01.26,100,0,1,1,679.05,851.33,0.0
5.0,single,0,bookmia.01.26,200,0,1,1,679.05,851.33,0.0
5.0,single,0,bookmia.01.26,400,0,1,1,679.05,851.33,0.0
5.0,single,0,bookmia.01.26,800,1,1,0,679.05,851.33,0.0
5.0,single,0,bookmia.01.26,1600,1,1,0,679.05,851.33,0.0
5.0,single,0,bookmia.01.26,3200,1,1,0,679.05,851.33,0.0
5.0,single,0,bookmia.01.27,inf,1,1,0,622.91,813.62,0.0
5.0,single,0,bookmia.01.27,50,0,1,1,622.91,813.62,0.0
5.0,single,0,bookmia.01.27,100,0,1,1,622.91,813.62,0.0
5.0,single,0,bookmia.01.27,200,0,1,1,622.91,813.62,0.0
5.0,single,0,bookmia.01.27,400,0,1,1,622.91,813.62,0.0
5.0,single,0,bookmia.01.27,800,1,1,0,622.91,813.62,0.0
5.0,single,0,bookmia.01.27,1600,1,1,0,622.91,813.62,0.0
5.0,single,0,bookmia.01.27,3200,1,1,0,622.91,813.62,0.0
5.0,single,0,bookmia.01.31,inf,1,1,0,507.98,825.98,0.0
5.0,single,0,bookmia.01.31,50,0,1,1,507.98,825.98,0.0
5.0,single,0,bookmia.01.31,100,0,1,1,507.98,825.98,0.0
5.0,single,0,bookmia.01.31,200,0,1,1,507.98,825.98,0.0
5.0,single,0,bookmia.01.31,400,0,1,1,507.98,825.98,0.0
5.0,single,0,bookmia.01.31,800,1,1,0,507.98,825.98,0.0
5.0,single,0,bookmia.01.31,1600,1,1,0,507.98,825.98,0.0
5.0,single,0,bookmia.01.31,3200,1,1,0,507.98,825.98,0.0
5.0,single,0,bookmia.01.32,inf,1,1,0,626.27,902.07,0.0
5.0,single,0,bookmia.01.32,50,0,1,1,626.27,902.07,0.0
5.0,single,0,bookmia.01.32,100,0,1,1,626.27,902.07,0.0
5.0,single,0,bookmia.01.32,200,0,1,1,626.27,902.07,0.0
5.0,single,0,bookmia.01.32,400,0,1,1,626.27,902.07,0.0
5.0,single,0,bookmia.01.32,800,1,1,0,626.27,902.07,0.0
5.0,single,0,bookmia.01.32,1600,1,1,0,626.27,902.07,0.0
